player_id,player_name,trips,trip_ftm,trip_fta,technical_ftm,technical_fta,n_shootingFoul2,n_shootingFoul3,n_bonus,n_andOne,n_flagrant,n_awayFromPlay,n_transitionTake,n_clearPath
1630695,M. Potter,11,17,20,0,0,7,0,2,2,0,0,0,0
1642402,E. Freeman,10,13,19,0,0,4,0,4,1,1,0,0,0
1631169,J. Minott,10,17,19,0,0,6,0,2,1,0,0,0,1
1629011,M. Robinson,10,13,19,0,0,5,0,4,1,0,0,0,0
1641723,K. Bufkin,10,13,18,0,0,7,0,1,2,0,0,0,0
1642382,B. Carlson,10,14,18,0,0,8,0,0,2,0,0,0,0
1642285,C. Spencer,10,18,18,1,1,5,0,3,2,0,0,0,0
202709,C. Joseph,10,14,18,0,0,5,1,1,3,0,0,0,0
1629013,L. Shamet,10,12,18,0,0,5,1,1,3,0,0,0,0
1629057,R. Williams III,10,15,17,0,0,6,0,1,3,0,0,0,0
203458,A. Len,9,8,17,0,0,7,0,1,1,0,0,0,0
1642278,T. Kolek,9,13,17,0,0,6,0,2,1,0,0,0,0
1631216,C. Houstan,9,15,17,0,0,3,1,3,2,0,0,0,0
1631172,O. Dieng,9,11,16,0,0,7,0,0,2,0,0,0,0
1642419,J. Battle,9,15,16,1,2,5,0,2,1,0,0,1,0
1641753,C. Livingston,9,12,16,0,0,7,0,0,2,0,0,0,0
1631166,D. Timme,10,10,16,0,0,6,0,0,4,0,0,0,0
1630311,P. Spencer,8,11,15,0,0,7,0,0,1,0,0,0,0
1642263,R. Sheppard,7,12,15,1,1,5,1,1,0,0,0,0,0
1642265,R. Dillingham,9,8,15,0,0,4,0,2,3,0,0,0,0
1641878,D. Baugh,8,13,15,0,0,6,0,1,1,0,0,0,0
1631301,J. Sims,7,12,15,0,0,6,1,0,0,0,0,0,0
1631098,J. Davis,7,8,14,1,1,6,0,1,0,0,0,0,0
1630543,I. Jackson,7,7,14,0,0,6,0,1,0,0,0,0,0
1631132,C. Koloko,7,10,14,0,0,4,0,3,0,0,0,0,0
1629052,O. Brissett,8,8,14,0,0,5,0,0,2,1,0,0,0
1629680,M. Thybulle,7,7,14,0,1,4,1,1,1,0,0,0,0
1630574,A. Hukporti,7,6,13,0,0,5,0,1,1,0,0,0,0
1630579,J. Sims,7,8,13,0,0,4,0,2,1,0,0,0,0
201988,P. Mills,6,12,13,1,1,1,2,2,0,1,0,0,0
1642355,B. James,7,10,13,1,1,6,0,0,1,0,0,0,0
1626204,L. Nance Jr.,7,9,13,0,0,4,0,2,1,0,0,0,0
1630556,K. Edwards,7,12,13,0,0,4,0,2,1,0,0,0,0
1631248,B. Scheierman,6,9,12,0,0,5,0,1,0,0,0,0,0
1641775,J. Walsh,7,7,12,0,0,4,0,1,2,0,0,0,0
203914,G. Harris,5,7,12,0,0,1,1,2,0,1,0,0,0
1631311,L. Quinones,7,10,12,1,1,3,0,2,2,0,0,0,0
1628470,T. Craig,6,8,12,0,0,6,0,0,0,0,0,0,0
1630696,D. Smith,6,9,12,0,0,2,0,4,0,0,0,0,0
202066,G. Temple,6,11,12,0,0,5,0,1,0,0,0,0,0
1630165,K. Hayes,6,10,12,0,0,4,0,2,0,0,0,0,0
1642024,A. Reese,7,9,12,0,0,4,0,1,2,0,0,0,0
1629669,J. Nowell,6,7,11,0,0,5,0,0,1,0,0,0,0
1630811,K. Wallace,6,11,11,0,0,4,0,1,1,0,0,0,0
1629650,M. Brown,7,8,11,0,0,4,0,0,3,0,0,0,0
1630692,J. Goodwin,6,9,11,0,0,1,0,4,1,0,0,0,0
1641772,N. Tomlin,7,8,11,0,0,4,0,0,3,0,0,0,0
1630205,L. Stevens,6,8,11,0,0,4,0,1,1,0,0,0,0
203967,D. Šarić,5,7,10,0,0,5,0,0,0,0,0,0,0
1630322,L. Waters III,5,7,10,1,1,2,1,1,1,0,0,0,0
1641857,L. Robbins,5,5,10,0,0,5,0,0,0,0,0,0,0
1630573,S. Hauser,6,10,10,1,1,2,0,2,2,0,0,0,0
1628975,J. Carter,6,8,10,0,0,3,0,1,2,0,0,0,0
1641798,J. Martin,6,9,10,0,0,3,0,0,2,1,0,0,0
1630283,K. Kelley,5,6,10,0,0,4,0,1,0,0,0,0,0
1641721,M. Lewis,5,7,10,0,0,5,0,0,0,0,0,0,0
1630542,M. Bagley,5,8,10,0,0,5,0,0,0,0,0,0,0
1630623,T. Etienne,5,8,10,0,0,3,0,2,0,0,0,0,0
1642530,Y. Kawamura,5,7,9,0,0,2,0,2,1,0,0,0,0
1631321,S. Cissoko,5,3,9,0,0,3,0,0,1,1,0,0,0
1641809,D. Peterson,4,7,9,0,0,2,1,1,0,0,0,0,0
202704,R. Jackson,5,7,9,0,0,2,0,2,1,0,0,0,0
1642352,K. Johnson,5,4,9,0,0,3,0,1,1,0,0,0,0
1628981,B. Fernando,4,6,8,0,0,4,0,0,0,0,0,0,0
1629723,J. Konchar,5,7,8,0,0,3,0,0,2,0,0,0,0
1629001,D. Melton,4,5,8,0,0,1,0,3,0,0,0,0,0
1630537,C. Duarte,5,6,8,0,0,2,0,1,2,0,0,0,0
1641890,T. Smith,4,6,8,0,0,2,1,0,1,0,0,0,0
1631159,L. Miller,4,8,8,0,0,3,0,1,0,0,0,0,0
1629618,J. Pickett,5,6,8,0,0,2,0,1,2,0,0,0,0
1628995,K. Knox II,4,6,8,0,0,4,0,0,0,0,0,0,0
1631466,N. Williams,4,5,8,0,0,3,0,1,0,0,0,0,0
1641738,K. Brown,5,5,7,0,0,1,0,1,3,0,0,0,0
1631120,J. Davison,3,5,7,0,0,2,1,0,0,0,0,0,0
203901,E. Payton,4,4,7,0,0,2,0,1,1,0,0,0,0
1642422,A. Traoré,4,2,7,0,0,1,0,2,1,0,0,0,0
1642359,P. Dadiet,4,4,6,0,0,1,0,1,2,0,0,0,0
203109,J. Crowder,2,5,6,0,0,0,2,0,0,0,0,0,0
1628408,P. Dozier,3,1,6,0,0,2,0,1,0,0,0,0,0
1630528,J. Christopher,3,4,6,0,0,1,0,2,0,0,0,0,0
1641989,E. Harkless,3,3,6,0,0,3,0,0,0,0,0,0,0
1631121,B. McGowens,4,5,6,0,0,2,0,0,1,0,1,0,0
1642050,J. Rowe,3,3,6,0,0,3,0,0,0,0,0,0,0
1631102,T. Washington Jr.,3,3,6,0,0,3,0,0,0,0,0,0,0
202693,M. Morris,3,5,6,0,0,3,0,0,0,0,0,0,0
1630201,M. Flynn,3,5,6,0,0,1,1,0,1,0,0,0,0
1628396,T. Bradley,3,2,6,0,0,2,0,1,0,0,0,0,0
1630296,B. Key,3,3,6,0,0,3,0,0,0,0,0,0,0
1631123,J. Bouyea,3,4,6,0,0,1,0,2,0,0,0,0,0
203926,D. McDermott,2,3,5,0,0,1,1,0,0,0,0,0,0
1641727,D. Whitehead,3,3,5,0,0,2,0,0,1,0,0,0,0
1630222,M. Jones,3,4,5,0,0,2,0,0,1,0,0,0,0
1642368,N. Dante,3,4,5,0,0,2,0,0,1,0,0,0,0
1641707,T. Hendricks,2,3,4,0,0,2,0,0,0,0,0,0,0
1642502,M. Leons,2,2,4,0,0,2,0,0,0,0,0,0,0
1630649,S. Umude,2,2,4,0,0,2,0,0,0,0,0,0,0
1631116,P. Baldwin Jr.,2,2,4,0,0,1,0,1,0,0,0,0,0
1626196,J. Richardson,2,4,4,0,0,2,0,0,0,0,0,0,0
1641779,J. Bridges,2,3,4,0,0,2,0,0,0,0,0,0,0
1630214,X. Tillman,2,3,4,0,0,1,0,0,0,0,0,0,1
1641725,T. Alexander,2,3,4,0,0,1,0,1,0,0,0,0,0
1641789,J. Gortman,2,2,4,0,0,0,0,1,0,1,0,0,0
1641790,P. Hall,2,3,4,0,0,2,0,0,0,0,0,0,0
1642353,C. Christie,2,2,4,0,0,2,0,0,0,0,0,0,0
1642384,I. Crawford,2,2,4,0,0,1,0,1,0,0,0,0,0
1630585,M. Garrett,2,3,4,0,0,0,0,2,0,0,0,0,0
1642280,T. Flowers,2,3,3,0,0,0,0,1,1,0,0,0,0
1642461,S. Jones,2,3,3,0,0,0,0,1,1,0,0,0,0
1629643,C. Okeke,1,2,3,0,0,0,1,0,0,0,0,0,0
1642449,T. Smith,2,2,3,0,0,0,0,1,1,0,0,0,0
1631386,T. Moore,1,1,2,0,0,1,0,0,0,0,0,0,0
1630164,J. Wiseman,1,2,2,0,0,1,0,0,0,0,0,0,0
1642385,C. Yongxi,1,1,2,0,0,1,0,0,0,0,0,0,0
1631247,L. Travers,1,2,2,0,0,1,0,0,0,0,0,0,0
1630561,D. Duke Jr.,1,1,2,0,0,1,0,0,0,0,0,0,0
1630604,E. Liddell,1,2,2,0,0,1,0,0,0,0,0,0,0
1630227,D. Nix,1,1,2,0,0,1,0,0,0,0,0,0,0
1630346,M. Ryan,1,2,2,0,0,0,0,1,0,0,0,0,0
1642484,R. Dennis,1,2,2,0,0,1,0,0,0,0,0,0,0
1631250,P. Nance,1,1,2,0,0,0,0,1,0,0,0,0,0
1642279,U. Chomche,1,1,2,0,0,0,0,1,0,0,0,0,0
1631342,D. Plowden,1,2,2,0,0,1,0,0,0,0,0,0,0
1631303,J. Minaya,1,0,2,0,0,0,0,1,0,0,0,0,0
1630762,P. Wheeler,1,2,2,0,0,1,0,0,0,0,0,0,0
1641801,E. Miller,1,2,2,0,0,1,0,0,0,0,0,0,0
1641745,A. Flagler,1,1,2,0,0,0,0,1,0,0,0,0,0
1641936,M. Norris,1,1,2,0,0,0,0,1,0,0,0,0,0
1641755,K. McCullar Jr.,1,2,2,0,0,1,0,0,0,0,0,0,0
1630600,I. Mobley,1,1,2,0,0,1,0,0,0,0,0,0,0
1642443,J. Young,1,2,2,0,0,1,0,0,0,0,0,0,0
1642450,D. Jenkins,1,0,2,0,0,1,0,0,0,0,0,0,0
1631199,R. Harper Jr.,1,2,2,0,0,1,0,0,0,0,0,0,0
1641752,B. Klintman,1,1,2,0,0,1,0,0,0,0,0,0,0
1642505,A. Ducas,1,2,2,0,0,1,0,0,0,0,0,0,0
1630618,D. Carton,1,1,1,0,0,0,0,0,1,0,0,0,0
201949,J. Johnson,1,0,1,0,0,0,0,0,1,0,0,0,0
1628365,M. Fultz,1,1,1,0,0,0,0,0,1,0,0,0,0
1631306,C. Swider,1,0,1,0,0,0,0,0,1,0,0,0,0
1641803,Tristen Newton,0,0,0,1,1,0,0,0,0,0,0,0,0
