game_id,player_id,player_name,team_id,team_tricode,period,clock,trip_class,tier,ftm,fta,and_one_shot_id
0022400002,1626179,T. Rozier,1610612748,MIA,1,PT03M27.00S,andOne,addOn,1,1,112
0022400002,1630191,I. Stewart,1610612765,DET,1,PT03M15.00S,bonus,attemptEquivalent,2,2,
0022400002,1631093,J. Ivey,1610612765,DET,1,PT02M45.00S,shootingFoul2,attemptEquivalent,2,2,
0022400002,1641842,R. Holland II,1610612765,DET,2,PT10M15.00S,shootingFoul2,attemptEquivalent,2,2,
0022400002,1630191,I. Stewart,1610612765,DET,2,PT03M30.00S,shootingFoul2,attemptEquivalent,2,2,
0022400002,1630191,I. Stewart,1610612765,DET,2,PT01M36.00S,andOne,addOn,1,1,308
0022400002,1631170,J. Jaquez Jr.,1610612748,MIA,2,PT00M51.40S,shootingFoul2,attemptEquivalent,2,2,
0022400002,1630595,C. Cunningham,1610612765,DET,3,PT09M43.00S,shootingFoul2,attemptEquivalent,2,2,
0022400002,1629312,H. Highsmith,1610612748,MIA,3,PT09M28.00S,andOne,addOn,1,1,363
0022400002,1629639,T. Herro,1610612748,MIA,3,PT08M46.00S,shootingFoul2,attemptEquivalent,2,2,
0022400002,1629312,H. Highsmith,1610612748,MIA,3,PT06M24.00S,shootingFoul2,attemptEquivalent,1,2,
0022400002,1630191,I. Stewart,1610612765,DET,3,PT04M28.00S,andOne,addOn,0,1,430
0022400002,202699,T. Harris,1610612765,DET,4,PT07M46.00S,shootingFoul2,attemptEquivalent,2,2,
0022400002,1628389,B. Adebayo,1610612748,MIA,4,PT02M24.00S,shootingFoul2,attemptEquivalent,1,2,
0022400002,1630595,C. Cunningham,1610612765,DET,5,PT03M07.00S,andOne,addOn,1,1,637
0022400002,1628389,B. Adebayo,1610612748,MIA,5,PT02M56.00S,andOne,addOn,1,1,643
0022400002,1630595,C. Cunningham,1610612765,DET,5,PT02M41.00S,shootingFoul2,attemptEquivalent,2,2,
0022400002,1631105,J. Duren,1610612765,DET,5,PT01M19.00S,shootingFoul2,attemptEquivalent,0,2,
0022400002,1628389,B. Adebayo,1610612748,MIA,5,PT00M56.50S,shootingFoul2,attemptEquivalent,1,2,
0022400002,1627736,M. Beasley,1610612765,DET,5,PT00M00.10S,bonus,attemptEquivalent,1,2,
0022400003,1629048,G. Bitadze,1610612753,ORL,1,PT11M11.00S,shootingFoul2,attemptEquivalent,1,2,
0022400003,1629684,G. Williams,1610612766,CHA,1,PT07M36.00S,shootingFoul2,attemptEquivalent,2,2,
0022400003,1630532,F. Wagner,1610612753,ORL,1,PT03M30.00S,andOne,addOn,1,1,109
0022400003,1630532,F. Wagner,1610612753,ORL,1,PT01M35.00S,shootingFoul2,attemptEquivalent,1,2,
0022400003,1641706,B. Miller,1610612766,CHA,2,PT11M06.00S,andOne,addOn,1,1,173
0022400003,1629021,M. Wagner,1610612753,ORL,2,PT07M58.00S,andOne,addOn,1,1,213
0022400003,1630163,L. Ball,1610612766,CHA,2,PT03M55.00S,bonus,attemptEquivalent,2,2,
0022400003,1629684,G. Williams,1610612766,CHA,2,PT01M03.00S,shootingFoul2,attemptEquivalent,0,2,
0022400003,1629048,G. Bitadze,1610612753,ORL,3,PT05M06.00S,shootingFoul2,attemptEquivalent,2,2,
0022400003,1629021,M. Wagner,1610612753,ORL,3,PT01M54.00S,andOne,addOn,1,1,454
0022400003,1629021,M. Wagner,1610612753,ORL,3,PT00M37.30S,shootingFoul2,attemptEquivalent,2,2,
0022400003,1629021,M. Wagner,1610612753,ORL,4,PT11M51.00S,shootingFoul2,attemptEquivalent,2,2,
0022400003,1642275,T. Salaün,1610612766,CHA,4,PT10M42.00S,shootingFoul2,attemptEquivalent,0,2,
0022400003,1641710,A. Black,1610612753,ORL,4,PT10M13.00S,shootingFoul2,attemptEquivalent,1,2,
0022400003,1630175,C. Anthony,1610612753,ORL,4,PT04M32.00S,shootingFoul2,attemptEquivalent,1,2,
0022400003,203995,V. Micić,1610612766,CHA,4,PT01M52.00S,bonus,attemptEquivalent,0,2,
0022400003,203995,V. Micić,1610612766,CHA,4,PT00M02.40S,bonus,attemptEquivalent,2,2,
0022400004,202331,P. George,1610612755,PHI,1,PT06M56.00S,shootingFoul2,attemptEquivalent,2,2,
0022400004,203954,J. Embiid,1610612755,PHI,1,PT01M40.00S,shootingFoul2,attemptEquivalent,2,2,
0022400004,1642272,J. McCain,1610612755,PHI,2,PT10M43.00S,shootingFoul2,attemptEquivalent,2,2,
0022400004,203954,J. Embiid,1610612755,PHI,2,PT08M54.00S,shootingFoul2,attemptEquivalent,2,2,
0022400004,1626162,K. Oubre Jr.,1610612755,PHI,2,PT08M31.00S,andOne,addOn,1,1,198
0022400004,1628997,C. Martin,1610612755,PHI,2,PT07M39.00S,shootingFoul2,attemptEquivalent,2,2,
0022400004,1628973,J. Brunson,1610612752,NYK,2,PT07M18.00S,shootingFoul2,attemptEquivalent,2,2,
0022400004,1626162,K. Oubre Jr.,1610612755,PHI,2,PT07M06.00S,shootingFoul2,attemptEquivalent,2,2,
0022400004,1628404,J. Hart,1610612752,NYK,2,PT05M13.00S,andOne,addOn,1,1,270
0022400004,203954,J. Embiid,1610612755,PHI,2,PT02M28.00S,bonus,attemptEquivalent,2,2,
0022400004,203954,J. Embiid,1610612755,PHI,2,PT02M01.00S,bonus,attemptEquivalent,2,2,
0022400004,1626157,K. Towns,1610612752,NYK,3,PT07M45.00S,shootingFoul2,attemptEquivalent,2,2,
0022400004,1642272,J. McCain,1610612755,PHI,3,PT03M53.00S,shootingFoul2,attemptEquivalent,2,2,
0022400004,1642272,J. McCain,1610612755,PHI,3,PT01M26.00S,andOne,addOn,1,1,489
0022400004,1628973,J. Brunson,1610612752,NYK,3,PT00M44.50S,shootingFoul2,attemptEquivalent,2,2,
0022400004,1626157,K. Towns,1610612752,NYK,4,PT06M06.00S,shootingFoul2,attemptEquivalent,1,2,
0022400004,203083,A. Drummond,1610612755,PHI,4,PT04M17.00S,shootingFoul2,attemptEquivalent,1,2,
0022400004,1628973,J. Brunson,1610612752,NYK,4,PT04M04.00S,shootingFoul2,attemptEquivalent,2,2,
0022400004,200768,K. Lowry,1610612755,PHI,4,PT03M49.00S,shootingFoul2,attemptEquivalent,2,2,
0022400004,1626157,K. Towns,1610612752,NYK,4,PT01M54.00S,bonus,attemptEquivalent,2,2,
0022400004,1628973,J. Brunson,1610612752,NYK,4,PT00M36.40S,bonus,attemptEquivalent,2,2,
0022400005,201572,B. Lopez,1610612749,MIL,1,PT11M43.00S,andOne,addOn,1,1,7
0022400005,1641711,G. Dick,1610612761,TOR,1,PT09M54.00S,shootingFoul3,attemptEquivalent,3,3,
0022400005,1630558,D. Mitchell,1610612761,TOR,1,PT04M13.00S,shootingFoul2,attemptEquivalent,1,2,
0022400005,1641711,G. Dick,1610612761,TOR,2,PT07M02.00S,shootingFoul2,attemptEquivalent,1,2,
0022400005,1641711,G. Dick,1610612761,TOR,2,PT05M49.00S,shootingFoul2,attemptEquivalent,2,2,
0022400005,1641711,G. Dick,1610612761,TOR,2,PT05M22.00S,shootingFoul3,attemptEquivalent,2,3,
0022400005,203507,G. Antetokounmpo,1610612749,MIL,2,PT04M30.00S,shootingFoul2,attemptEquivalent,0,2,
0022400005,203507,G. Antetokounmpo,1610612749,MIL,2,PT04M08.00S,shootingFoul2,attemptEquivalent,2,2,
0022400005,1641711,G. Dick,1610612761,TOR,2,PT03M55.00S,bonus,attemptEquivalent,2,2,
0022400005,1641711,G. Dick,1610612761,TOR,2,PT00M46.40S,shootingFoul2,attemptEquivalent,2,2,
0022400005,1641711,G. Dick,1610612761,TOR,3,PT09M58.00S,shootingFoul2,attemptEquivalent,2,2,
0022400005,203507,G. Antetokounmpo,1610612749,MIL,3,PT08M50.00S,shootingFoul2,attemptEquivalent,2,2,
0022400005,203507,G. Antetokounmpo,1610612749,MIL,3,PT04M30.00S,andOne,addOn,0,1,444
0022400005,1627751,J. Poeltl,1610612761,TOR,4,PT07M24.00S,shootingFoul2,attemptEquivalent,1,2,
0022400005,203507,G. Antetokounmpo,1610612749,MIL,4,PT06M57.00S,shootingFoul2,attemptEquivalent,1,2,
0022400005,1626192,P. Connaughton,1610612749,MIL,4,PT04M35.00S,shootingFoul2,attemptEquivalent,1,2,
0022400006,1626164,D. Booker,1610612756,PHX,1,PT10M05.00S,shootingFoul2,attemptEquivalent,2,2,
0022400006,1626220,R. O'Neale,1610612756,PHX,1,PT01M05.00S,bonus,attemptEquivalent,2,2,
0022400006,1628374,L. Markkanen,1610612762,UTA,2,PT10M45.00S,shootingFoul2,attemptEquivalent,1,2,
0022400006,203078,B. Beal,1610612756,PHX,2,PT10M17.00S,shootingFoul2,attemptEquivalent,2,2,
0022400006,1641718,K. George,1610612762,UTA,2,PT04M35.00S,andOne,addOn,0,1,234
0022400006,1626164,D. Booker,1610612756,PHX,2,PT01M51.00S,shootingFoul2,attemptEquivalent,1,2,
0022400006,203486,M. Plumlee,1610612756,PHX,3,PT09M56.00S,shootingFoul2,attemptEquivalent,2,2,
0022400006,1628960,G. Allen,1610612756,PHX,3,PT03M05.00S,shootingFoul2,attemptEquivalent,1,2,
0022400006,203078,B. Beal,1610612756,PHX,3,PT00M03.20S,shootingFoul2,attemptEquivalent,2,2,
0022400006,1642271,K. Filipowski,1610612762,UTA,4,PT08M41.00S,shootingFoul2,attemptEquivalent,2,2,
0022400006,1628381,J. Collins,1610612762,UTA,4,PT06M00.00S,shootingFoul2,attemptEquivalent,2,2,
0022400006,1626220,R. O'Neale,1610612756,PHX,4,PT03M13.00S,shootingFoul2,attemptEquivalent,1,2,
0022400006,1629012,C. Sexton,1610612762,UTA,4,PT03M07.00S,shootingFoul2,attemptEquivalent,2,2,
0022400006,1626145,T. Jones,1610612756,PHX,4,PT00M21.20S,bonus,attemptEquivalent,1,2,
0022400006,1626164,D. Booker,1610612756,PHX,4,PT00M15.30S,bonus,attemptEquivalent,1,2,
0022400006,203486,M. Plumlee,1610612756,PHX,4,PT00M11.10S,bonus,attemptEquivalent,1,2,
0022400007,202691,K. Thompson,1610612742,DAL,1,PT11M45.00S,shootingFoul2,attemptEquivalent,2,2,
0022400007,1630230,N. Marshall,1610612742,DAL,1,PT10M30.00S,shootingFoul2,attemptEquivalent,2,2,
0022400007,1631218,T. Jackson-Davis,1610612744,GSW,1,PT08M35.00S,shootingFoul2,attemptEquivalent,2,2,
0022400007,202681,K. Irving,1610612742,DAL,1,PT07M16.00S,andOne,addOn,0,1,67
0022400007,203952,A. Wiggins,1610612744,GSW,1,PT06M46.00S,shootingFoul2,attemptEquivalent,0,2,
0022400007,1641726,D. Lively II,1610612742,DAL,1,PT06M31.00S,shootingFoul2,attemptEquivalent,1,2,
0022400007,1641726,D. Lively II,1610612742,DAL,1,PT04M20.00S,shootingFoul2,attemptEquivalent,1,2,
0022400007,1629029,L. Dončić,1610612742,DAL,1,PT02M02.00S,shootingFoul2,attemptEquivalent,2,2,
0022400007,1630541,M. Moody,1610612744,GSW,2,PT09M40.00S,shootingFoul2,attemptEquivalent,2,2,
0022400007,1631218,T. Jackson-Davis,1610612744,GSW,2,PT07M33.00S,shootingFoul2,attemptEquivalent,0,2,
0022400007,1629655,D. Gafford,1610612742,DAL,2,PT05M39.00S,shootingFoul2,attemptEquivalent,1,2,
0022400007,203110,D. Green,1610612744,GSW,2,PT05M20.00S,shootingFoul2,attemptEquivalent,1,2,
0022400007,1641726,D. Lively II,1610612742,DAL,2,PT03M19.00S,shootingFoul2,attemptEquivalent,2,2,
0022400007,203110,D. Green,1610612744,GSW,2,PT01M53.00S,shootingFoul2,attemptEquivalent,2,2,
0022400007,201939,S. Curry,1610612744,GSW,2,PT00M08.10S,andOne,addOn,0,1,347
0022400007,203952,A. Wiggins,1610612744,GSW,3,PT09M07.00S,shootingFoul2,attemptEquivalent,2,2,
0022400007,1631218,T. Jackson-Davis,1610612744,GSW,3,PT07M04.00S,shootingFoul2,attemptEquivalent,0,2,
0022400007,202681,K. Irving,1610612742,DAL,3,PT04M52.00S,shootingFoul2,attemptEquivalent,2,2,
0022400007,1630228,J. Kuminga,1610612744,GSW,3,PT04M41.00S,shootingFoul2,attemptEquivalent,0,2,
0022400007,1630702,J. Hardy,1610612742,DAL,3,PT03M35.00S,shootingFoul2,attemptEquivalent,2,2,
0022400007,201939,S. Curry,1610612744,GSW,3,PT02M42.00S,shootingFoul2,attemptEquivalent,2,2,
0022400007,1629029,L. Dončić,1610612742,DAL,3,PT00M46.50S,andOne,addOn,1,1,542
0022400007,202681,K. Irving,1610612742,DAL,4,PT10M43.00S,shootingFoul2,attemptEquivalent,2,2,
0022400007,1630228,J. Kuminga,1610612744,GSW,4,PT10M25.00S,shootingFoul2,attemptEquivalent,2,2,
0022400007,1641726,D. Lively II,1610612742,DAL,4,PT08M33.00S,andOne,addOn,0,1,603
0022400007,1626172,K. Looney,1610612744,GSW,4,PT06M17.00S,shootingFoul2,attemptEquivalent,1,2,
0022400007,1629655,D. Gafford,1610612742,DAL,4,PT04M33.00S,andOne,addOn,0,1,659
0022400007,201939,S. Curry,1610612744,GSW,4,PT00M12.90S,bonus,attemptEquivalent,2,2,
0022400008,203944,J. Randle,1610612750,MIN,1,PT05M59.00S,shootingFoul2,attemptEquivalent,2,2,
0022400008,203944,J. Randle,1610612750,MIN,1,PT05M15.00S,shootingFoul2,attemptEquivalent,1,2,
0022400008,203497,R. Gobert,1610612750,MIN,2,PT10M59.00S,shootingFoul2,attemptEquivalent,2,2,
0022400008,1629675,N. Reid,1610612750,MIN,2,PT05M22.00S,andOne,addOn,1,1,249
0022400008,1630162,A. Edwards,1610612750,MIN,2,PT04M08.00S,shootingFoul2,attemptEquivalent,2,2,
0022400008,203924,J. Grant,1610612757,POR,2,PT02M32.00S,andOne,addOn,1,1,282
0022400008,1629057,R. Williams III,1610612757,POR,2,PT02M13.00S,andOne,addOn,1,1,291
0022400008,1630162,A. Edwards,1610612750,MIN,2,PT00M19.30S,shootingFoul2,attemptEquivalent,2,2,
0022400008,203944,J. Randle,1610612750,MIN,3,PT09M03.00S,shootingFoul2,attemptEquivalent,2,2,
0022400008,1630162,A. Edwards,1610612750,MIN,3,PT06M31.00S,shootingFoul2,attemptEquivalent,2,2,
0022400008,1630166,D. Avdija,1610612757,POR,3,PT02M38.00S,shootingFoul2,attemptEquivalent,2,2,
0022400008,1630166,D. Avdija,1610612757,POR,3,PT01M19.00S,shootingFoul2,attemptEquivalent,2,2,
0022400008,1641712,R. Rupert,1610612757,POR,3,PT00M30.30S,bonus,attemptEquivalent,2,2,
0022400008,1629675,N. Reid,1610612750,MIN,3,PT00M16.30S,andOne,addOn,1,1,466
0022400008,1630166,D. Avdija,1610612757,POR,4,PT08M57.00S,shootingFoul2,attemptEquivalent,2,2,
0022400008,203497,R. Gobert,1610612750,MIN,4,PT08M32.00S,shootingFoul2,attemptEquivalent,1,2,
0022400008,1629638,N. Alexander-Walker,1610612750,MIN,4,PT07M56.00S,andOne,addOn,1,1,536
0022400008,203924,J. Grant,1610612757,POR,4,PT07M05.00S,shootingFoul2,attemptEquivalent,2,2,
0022400008,203924,J. Grant,1610612757,POR,4,PT05M56.00S,shootingFoul2,attemptEquivalent,2,2,
0022400008,203497,R. Gobert,1610612750,MIN,4,PT03M46.00S,bonus,attemptEquivalent,2,2,
0022400008,203924,J. Grant,1610612757,POR,4,PT03M42.00S,bonus,attemptEquivalent,2,2,
0022400008,1630703,S. Henderson,1610612757,POR,4,PT01M58.00S,andOne,addOn,0,1,602
0022400008,1629675,N. Reid,1610612750,MIN,4,PT00M53.60S,bonus,attemptEquivalent,2,2,
0022400008,203924,J. Grant,1610612757,POR,4,PT00M04.20S,bonus,attemptEquivalent,2,2,
0022400009,1628389,B. Adebayo,1610612748,MIA,1,PT07M38.00S,shootingFoul2,attemptEquivalent,1,2,
0022400009,1629639,T. Herro,1610612748,MIA,1,PT06M02.00S,shootingFoul3,attemptEquivalent,3,3,
0022400009,1629639,T. Herro,1610612748,MIA,1,PT04M04.00S,shootingFoul2,attemptEquivalent,2,2,
0022400009,204456,T. McConnell,1610612754,IND,1,PT02M32.00S,andOne,addOn,1,1,126
0022400009,1626167,M. Turner,1610612754,IND,1,PT00M36.60S,shootingFoul2,attemptEquivalent,1,2,
0022400009,204456,T. McConnell,1610612754,IND,2,PT10M29.00S,shootingFoul2,attemptEquivalent,1,2,
0022400009,1629130,D. Robinson,1610612748,MIA,2,PT10M12.00S,shootingFoul2,attemptEquivalent,2,2,
0022400009,1627783,P. Siakam,1610612754,IND,2,PT08M26.00S,andOne,addOn,1,1,196
0022400009,1626179,T. Rozier,1610612748,MIA,2,PT06M18.00S,shootingFoul2,attemptEquivalent,1,2,
0022400009,1631170,J. Jaquez Jr.,1610612748,MIA,2,PT02M46.00S,shootingFoul2,attemptEquivalent,1,2,
0022400009,1626167,M. Turner,1610612754,IND,3,PT08M05.00S,andOne,addOn,1,1,347
0022400009,1628389,B. Adebayo,1610612748,MIA,3,PT06M38.00S,andOne,addOn,1,1,379
0022400009,1628389,B. Adebayo,1610612748,MIA,3,PT02M26.00S,shootingFoul2,attemptEquivalent,2,2,
0022400009,1628389,B. Adebayo,1610612748,MIA,3,PT02M08.00S,shootingFoul2,attemptEquivalent,2,2,
0022400009,1642402,E. Freeman,1610612754,IND,3,PT00M41.50S,shootingFoul2,attemptEquivalent,2,2,
0022400009,1631170,J. Jaquez Jr.,1610612748,MIA,4,PT08M45.00S,shootingFoul2,attemptEquivalent,1,2,
0022400009,1628389,B. Adebayo,1610612748,MIA,4,PT07M53.00S,shootingFoul2,attemptEquivalent,2,2,
0022400009,1630167,O. Toppin,1610612754,IND,4,PT00M09.50S,shootingFoul2,attemptEquivalent,2,2,
0022400010,203954,J. Embiid,1610612755,PHI,1,PT11M45.00S,shootingFoul2,attemptEquivalent,2,2,
0022400010,1630532,F. Wagner,1610612753,ORL,1,PT07M57.00S,shootingFoul2,attemptEquivalent,2,2,
0022400010,203954,J. Embiid,1610612755,PHI,1,PT07M14.00S,shootingFoul2,attemptEquivalent,2,2,
0022400010,202331,P. George,1610612755,PHI,1,PT02M31.00S,awayFromPlay,addOn,0,1,
0022400010,1629021,M. Wagner,1610612753,ORL,2,PT09M27.00S,shootingFoul2,attemptEquivalent,1,2,
0022400010,203954,J. Embiid,1610612755,PHI,2,PT01M19.00S,shootingFoul2,attemptEquivalent,2,2,
0022400010,1630591,J. Suggs,1610612753,ORL,2,PT01M09.00S,bonus,attemptEquivalent,2,2,
0022400010,203954,J. Embiid,1610612755,PHI,3,PT08M20.00S,awayFromPlay,addOn,1,1,
0022400010,202331,P. George,1610612755,PHI,3,PT07M47.00S,shootingFoul2,attemptEquivalent,2,2,
0022400010,1641783,T. da Silva,1610612753,ORL,3,PT05M18.00S,shootingFoul2,attemptEquivalent,2,2,
0022400010,1642272,J. McCain,1610612755,PHI,3,PT04M35.00S,shootingFoul2,attemptEquivalent,2,2,
0022400010,1642272,J. McCain,1610612755,PHI,3,PT04M14.00S,bonus,attemptEquivalent,2,2,
0022400010,1630532,F. Wagner,1610612753,ORL,3,PT03M38.00S,shootingFoul2,attemptEquivalent,2,2,
0022400010,1629021,M. Wagner,1610612753,ORL,3,PT01M54.00S,bonus,attemptEquivalent,2,2,
0022400010,1628371,J. Isaac,1610612753,ORL,3,PT00M28.30S,shootingFoul2,attemptEquivalent,1,2,
0022400010,1630532,F. Wagner,1610612753,ORL,3,PT00M25.20S,bonus,attemptEquivalent,2,2,
0022400010,1630591,J. Suggs,1610612753,ORL,4,PT09M10.00S,shootingFoul2,attemptEquivalent,2,2,
0022400010,1630591,J. Suggs,1610612753,ORL,4,PT07M02.00S,shootingFoul2,attemptEquivalent,2,2,
0022400010,203954,J. Embiid,1610612755,PHI,4,PT04M15.00S,bonus,attemptEquivalent,2,2,
0022400010,1628371,J. Isaac,1610612753,ORL,4,PT02M22.00S,bonus,attemptEquivalent,1,2,
0022400010,1630231,K. Martin,1610612755,PHI,4,PT00M44.60S,shootingFoul2,attemptEquivalent,1,2,
0022400010,1630288,J. Dowtin Jr.,1610612755,PHI,4,PT00M08.00S,bonus,attemptEquivalent,1,2,
0022400011,1641711,G. Dick,1610612761,TOR,1,PT10M21.00S,andOne,addOn,1,1,19
0022400011,1641842,R. Holland II,1610612765,DET,1,PT05M33.00S,shootingFoul2,attemptEquivalent,2,2,
0022400011,1641711,G. Dick,1610612761,TOR,1,PT04M36.00S,shootingFoul2,attemptEquivalent,2,2,
0022400011,1631093,J. Ivey,1610612765,DET,1,PT02M49.00S,shootingFoul2,attemptEquivalent,1,2,
0022400011,1631111,W. Moore Jr.,1610612765,DET,1,PT01M23.00S,andOne,addOn,0,1,133
0022400011,1630595,C. Cunningham,1610612765,DET,2,PT11M36.00S,shootingFoul2,attemptEquivalent,1,2,
0022400011,1629628,R. Barrett,1610612761,TOR,2,PT09M00.00S,andOne,addOn,1,1,201
0022400011,1629628,R. Barrett,1610612761,TOR,2,PT08M24.00S,shootingFoul2,attemptEquivalent,1,2,
0022400011,1631105,J. Duren,1610612765,DET,2,PT06M42.00S,shootingFoul2,attemptEquivalent,1,2,
0022400011,1631093,J. Ivey,1610612765,DET,2,PT06M06.00S,shootingFoul2,attemptEquivalent,1,2,
0022400011,1628981,B. Fernando,1610612761,TOR,2,PT05M27.00S,shootingFoul2,attemptEquivalent,1,2,
0022400011,1641711,G. Dick,1610612761,TOR,2,PT04M34.00S,bonus,attemptEquivalent,2,2,
0022400011,1630191,I. Stewart,1610612765,DET,2,PT01M04.00S,andOne,addOn,1,1,322
0022400011,1641711,G. Dick,1610612761,TOR,2,PT00M37.90S,shootingFoul2,attemptEquivalent,2,2,
0022400011,1627751,J. Poeltl,1610612761,TOR,3,PT11M36.00S,shootingFoul2,attemptEquivalent,0,2,
0022400011,1629628,R. Barrett,1610612761,TOR,3,PT11M14.00S,shootingFoul2,attemptEquivalent,2,2,
0022400011,1629628,R. Barrett,1610612761,TOR,3,PT10M46.00S,shootingFoul2,attemptEquivalent,2,2,
0022400011,1627751,J. Poeltl,1610612761,TOR,3,PT07M09.00S,shootingFoul2,attemptEquivalent,1,2,
0022400011,1641842,R. Holland II,1610612765,DET,3,PT05M57.00S,shootingFoul2,attemptEquivalent,2,2,
0022400011,1631093,J. Ivey,1610612765,DET,4,PT11M08.00S,shootingFoul2,attemptEquivalent,2,2,
0022400011,1629628,R. Barrett,1610612761,TOR,4,PT01M00.00S,shootingFoul2,attemptEquivalent,2,2,
0022400011,1631093,J. Ivey,1610612765,DET,4,PT00M12.70S,bonus,attemptEquivalent,1,2,
0022400011,1631105,J. Duren,1610612765,DET,4,PT00M07.90S,bonus,attemptEquivalent,1,2,
0022400012,1630700,D. Daniels,1610612737,ATL,1,PT10M42.00S,andOne,addOn,1,1,22
0022400012,203991,C. Capela,1610612737,ATL,1,PT10M23.00S,shootingFoul2,attemptEquivalent,1,2,
0022400012,1630700,D. Daniels,1610612737,ATL,1,PT10M22.00S,shootingFoul2,attemptEquivalent,2,2,
0022400012,1642258,Z. Risacher,1610612737,ATL,1,PT09M56.00S,bonus,attemptEquivalent,1,2,
0022400012,1629673,J. Poole,1610612764,WAS,1,PT03M51.00S,shootingFoul2,attemptEquivalent,2,2,
0022400012,1629631,D. Hunter,1610612737,ATL,1,PT03M11.00S,shootingFoul3,attemptEquivalent,2,3,
0022400012,203991,C. Capela,1610612737,ATL,2,PT08M10.00S,andOne,addOn,1,1,232
0022400012,1630552,J. Johnson,1610612737,ATL,2,PT02M16.00S,andOne,addOn,1,1,335
0022400012,1630168,O. Okongwu,1610612737,ATL,2,PT00M59.60S,andOne,addOn,1,1,353
0022400012,203991,C. Capela,1610612737,ATL,3,PT09M59.00S,andOne,addOn,0,1,407
0022400012,1629673,J. Poole,1610612764,WAS,3,PT08M16.00S,shootingFoul2,attemptEquivalent,1,2,
0022400012,1642259,A. Sarr,1610612764,WAS,3,PT07M00.00S,shootingFoul2,attemptEquivalent,2,2,
0022400012,1642267,B. Carrington,1610612764,WAS,3,PT05M17.00S,shootingFoul2,attemptEquivalent,0,2,
0022400012,1630168,O. Okongwu,1610612737,ATL,3,PT04M59.00S,shootingFoul2,attemptEquivalent,2,2,
0022400012,1642273,K. George,1610612764,WAS,3,PT02M18.00S,andOne,addOn,1,1,521
0022400012,1629726,G. Mathews,1610612737,ATL,3,PT02M03.00S,bonus,attemptEquivalent,2,2,
0022400012,1629726,G. Mathews,1610612737,ATL,3,PT01M21.00S,shootingFoul2,attemptEquivalent,2,2,
0022400012,202685,J. Valančiūnas,1610612764,WAS,4,PT10M58.00S,shootingFoul2,attemptEquivalent,2,2,
0022400012,1629673,J. Poole,1610612764,WAS,4,PT09M55.00S,shootingFoul2,attemptEquivalent,2,2,
0022400012,1642258,Z. Risacher,1610612737,ATL,4,PT08M53.00S,shootingFoul2,attemptEquivalent,2,2,
0022400012,1641731,B. Coulibaly,1610612764,WAS,4,PT02M14.00S,bonus,attemptEquivalent,1,2,
