game_id,player_id,player_name,team_tricode,min,fgm,fga,fta,ftm,pts
0022400002,1628389,Bam Adebayo,MIA,43.55,8,13,5,3,20
0022400002,1629130,Duncan Robinson,MIA,35.95,6,16,0,0,14
0022400002,1629312,Haywood Highsmith,MIA,36.1,3,5,3,2,9
0022400002,1629639,Tyler Herro,MIA,42.32,14,27,2,2,40
0022400002,1631107,Nikola Jović,MIA,2.5,1,1,0,0,2
0022400002,1631170,Jaime Jaquez Jr.,MIA,24.8,6,9,2,2,14
0022400002,1641796,Pelle Larsson,MIA,13.22,1,5,0,0,2
0022400002,1642276,Kel'el Ware,MIA,9.45,2,4,0,0,5
0022400003,201959,Taj Gibson,CHA,14.3,2,3,0,0,4
0022400003,203552,Seth Curry,CHA,5.73,0,1,0,0,0
0022400003,203995,Vasilije Micić,CHA,13.58,1,5,4,2,4
0022400003,1628998,Cody Martin,CHA,19.45,3,4,0,0,8
0022400003,1629684,Grant Williams,CHA,31.18,5,9,4,2,15
0022400003,1630163,LaMelo Ball,CHA,35.12,13,27,3,3,35
0022400003,1630182,Josh Green,CHA,28.65,0,1,0,0,0
0022400003,1631197,Jared Rhoden,CHA,1.97,0,2,0,0,0
0022400003,1631217,Moussa Diabaté,CHA,29.95,6,7,0,0,12
0022400003,1641706,Brandon Miller,CHA,37.53,3,18,1,1,8
0022400003,1641733,Nick Smith Jr.,CHA,1.97,0,1,0,0,0
0022400003,1642275,Tidjane Salaün,CHA,20.57,1,6,2,0,3
0022400003,202709,Cory Joseph,ORL,1.97,0,1,0,0,0
0022400003,203484,Kentavious Caldwell-Pope,ORL,24.8,2,6,2,2,6
0022400003,203914,Gary Harris,ORL,16.8,0,2,0,0,0
0022400003,1628371,Jonathan Isaac,ORL,14.0,3,4,0,0,7
0022400003,1629021,Moritz Wagner,ORL,23.53,5,7,6,6,18
0022400003,1629048,Goga Bitadze,ORL,20.15,3,5,4,3,9
0022400003,1630175,Cole Anthony,ORL,9.65,2,5,2,1,6
0022400003,1630243,Trevelin Queen,ORL,1.97,1,3,0,0,3
0022400003,1630532,Franz Wagner,ORL,31.97,14,25,3,2,32
0022400003,1630591,Jalen Suggs,ORL,28.0,7,14,0,0,17
0022400003,1631216,Caleb Houstan,ORL,4.32,0,0,0,0,0
0022400003,1641710,Anthony Black,ORL,24.58,3,12,2,1,8
0022400003,1641724,Jett Howard,ORL,6.23,1,3,0,0,3
0022400003,1641783,Tristan da Silva,ORL,32.03,2,6,0,0,5
0022400004,1626157,Karl-Anthony Towns,NYK,38.43,7,16,6,5,21
0022400004,1626166,Cameron Payne,NYK,9.02,1,5,0,0,3
0022400004,1628384,OG Anunoby,NYK,40.68,11,16,0,0,24
0022400004,1628404,Josh Hart,NYK,37.4,6,8,1,1,14
0022400004,1628969,Mikal Bridges,NYK,35.37,7,13,0,0,14
0022400004,1628973,Jalen Brunson,NYK,34.87,5,15,8,8,18
0022400004,1630346,Matt Ryan,NYK,8.8,0,3,0,0,0
0022400004,1630540,Miles McBride,NYK,25.87,6,12,0,0,15
0022400004,1630579,Jericho Sims,NYK,9.57,1,1,0,0,2
0022400004,200768,Kyle Lowry,PHI,26.35,1,5,2,2,4
0022400004,202331,Paul George,PHI,32.13,10,19,2,2,29
0022400004,203083,Andre Drummond,PHI,18.05,2,4,2,1,5
0022400004,203954,Joel Embiid,PHI,26.42,2,11,8,8,13
0022400004,1626162,Kelly Oubre Jr.,PHI,28.63,1,6,3,3,5
0022400004,1627824,Guerschon Yabusele,PHI,19.4,1,7,0,0,3
0022400004,1628997,Caleb Martin,PHI,35.92,7,10,2,2,17
0022400004,1630288,Jeff Dowtin Jr.,PHI,21.65,0,4,0,0,0
0022400004,1641737,Adem Bona,PHI,0.6,0,0,0,0,0
0022400004,1641741,Ricky Council IV,PHI,0.6,0,1,0,0,0
0022400004,1642272,Jared McCain,PHI,30.23,7,16,5,5,23
0022400005,201572,Brook Lopez,MIL,36.85,5,14,1,1,13
0022400005,203507,Giannis Antetokounmpo,MIL,33.33,9,12,9,5,23
0022400005,1626153,Delon Wright,MIL,23.72,1,5,0,0,2
0022400005,1626171,Bobby Portis,MIL,18.0,8,17,0,0,17
0022400005,1626192,Pat Connaughton,MIL,19.98,2,7,2,1,6
0022400005,1627752,Taurean Prince,MIL,21.67,3,7,0,0,9
0022400005,1629018,Gary Trent Jr.,MIL,5.95,0,2,0,0,0
0022400005,1630649,Stanley Umude,MIL,1.93,0,0,0,0,0
0022400005,1630699,MarJon Beauchamp,MIL,1.93,0,0,0,0,0
0022400005,1631157,Ryan Rollins,MIL,22.35,4,12,0,0,12
0022400005,1631260,AJ Green,MIL,30.12,4,14,0,0,12
0022400005,1641748,Andre Jackson Jr.,MIL,18.37,1,2,0,0,2
0022400005,1641753,Chris Livingston,MIL,1.93,0,1,0,0,0
0022400005,1641890,Tyler Smith,MIL,1.93,1,1,0,0,3
0022400005,1642358,AJ Johnson,MIL,1.93,0,0,0,0,0
0022400005,202066,Garrett Temple,TOR,1.93,0,1,0,0,0
0022400005,1627751,Jakob Poeltl,TOR,28.22,6,13,2,1,13
0022400005,1628449,Chris Boucher,TOR,20.45,5,12,0,0,12
0022400005,1628981,Bruno Fernando,TOR,17.68,4,9,0,0,8
0022400005,1629628,RJ Barrett,TOR,30.97,3,14,0,0,7
0022400005,1630534,Ochai Agbaji,TOR,34.77,3,8,0,0,8
0022400005,1630558,Davion Mitchell,TOR,33.17,0,2,2,1,1
0022400005,1641711,Gradey Dick,TOR,38.02,7,20,16,14,32
0022400005,1642347,Jamal Shead,TOR,12.23,0,2,0,0,0
0022400005,1642367,Jonathan Mogbo,TOR,10.63,0,1,0,0,0
0022400005,1642419,Jamison Battle,TOR,11.93,2,4,0,0,4
0022400006,203078,Bradley Beal,PHX,29.33,8,15,4,4,24
0022400006,203486,Mason Plumlee,PHX,26.47,6,9,4,3,15
0022400006,1626145,Tyus Jones,PHX,33.07,3,7,2,1,8
0022400006,1626164,Devin Booker,PHX,34.3,11,20,6,4,31
0022400006,1626220,Royce O'Neale,PHX,23.67,2,8,4,3,9
0022400006,1628420,Monté Morris,PHX,14.55,1,4,0,0,2
0022400006,1628960,Grayson Allen,PHX,25.58,5,10,2,1,15
0022400006,1629006,Josh Okogie,PHX,11.72,1,3,0,0,2
0022400006,1642345,Oso Ighodaro,PHX,21.45,3,5,0,0,6
0022400006,1642346,Ryan Dunn,PHX,19.87,3,5,0,0,8
0022400006,203903,Jordan Clarkson,UTA,30.08,6,14,0,0,16
0022400006,1628374,Lauri Markkanen,UTA,31.43,7,13,2,1,17
0022400006,1628381,John Collins,UTA,34.38,12,19,2,2,29
0022400006,1629012,Collin Sexton,UTA,30.67,5,14,2,2,15
0022400006,1629234,Drew Eubanks,UTA,3.43,2,2,0,0,4
0022400006,1630548,Johnny Juzang,UTA,13.33,0,2,0,0,0
0022400006,1641718,Keyonte George,UTA,33.05,4,12,1,0,9
0022400006,1641729,Brice Sensabaugh,UTA,10.1,0,1,0,0,0
0022400006,1642262,Cody Williams,UTA,15.22,0,2,0,0,0
0022400006,1642268,Isaiah Collier,UTA,14.95,2,2,0,0,4
0022400006,1642271,Kyle Filipowski,UTA,23.35,7,11,2,2,18
0022400007,202681,Kyrie Irving,DAL,35.98,8,13,5,4,21
0022400007,202691,Klay Thompson,DAL,33.58,7,17,2,2,22
0022400007,203915,Spencer Dinwiddie,DAL,11.38,0,1,0,0,0
0022400007,1629029,Luka Dončić,DAL,41.08,13,27,3,3,31
0022400007,1629655,Daniel Gafford,DAL,23.58,7,8,3,1,15
0022400007,1629656,Quentin Grimes,DAL,28.93,2,4,0,0,6
0022400007,1630230,Naji Marshall,DAL,22.08,2,6,2,2,6
0022400007,1630702,Jaden Hardy,DAL,18.95,1,2,2,2,4
0022400007,1641726,Dereck Lively II,DAL,24.42,4,6,7,4,12
0022400007,201939,Stephen Curry,GSW,34.87,14,27,5,4,37
0022400007,203110,Draymond Green,GSW,31.7,3,6,4,3,11
0022400007,203952,Andrew Wiggins,GSW,33.72,3,8,4,2,8
0022400007,1626172,Kevon Looney,GSW,14.82,2,5,2,1,5
0022400007,1627741,Buddy Hield,GSW,20.65,6,13,0,0,14
0022400007,1627780,Gary Payton II,GSW,7.48,0,1,0,0,0
0022400007,1629001,De'Anthony Melton,GSW,26.42,6,12,0,0,14
0022400007,1630228,Jonathan Kuminga,GSW,27.55,6,11,4,2,16
0022400007,1630541,Moses Moody,GSW,11.92,1,4,2,2,4
0022400007,1631218,Trayce Jackson-Davis,GSW,14.2,3,5,6,2,8
0022400007,1641764,Brandin Podziemski,GSW,16.68,1,2,0,0,3
0022400008,201144,Mike Conley,MIN,24.28,2,5,0,0,6
0022400008,203497,Rudy Gobert,MIN,32.8,2,3,6,5,9
0022400008,203944,Julius Randle,MIN,29.25,3,9,6,5,11
0022400008,1628978,Donte DiVincenzo,MIN,17.98,1,3,0,0,3
0022400008,1629638,Nickeil Alexander-Walker,MIN,27.13,3,7,1,1,8
0022400008,1629675,Naz Reid,MIN,33.97,10,17,4,4,28
0022400008,1630162,Anthony Edwards,MIN,37.02,8,19,6,6,26
0022400008,1630183,Jaden McDaniels,MIN,35.82,8,10,0,0,17
0022400008,1631169,Josh Minott,MIN,1.77,0,0,0,0,0
0022400008,203924,Jerami Grant,POR,38.6,5,15,10,9,21
0022400008,1629014,Anfernee Simons,POR,5.08,1,2,0,0,2
0022400008,1629057,Robert Williams III,POR,25.4,9,10,1,1,19
0022400008,1630166,Deni Avdija,POR,25.25,4,10,6,6,17
0022400008,1630625,Dalano Banton,POR,23.65,4,9,0,0,12
0022400008,1630703,Scoot Henderson,POR,20.75,6,9,1,0,14
0022400008,1631101,Shaedon Sharpe,POR,32.88,7,15,0,0,17
0022400008,1641712,Rayan Rupert,POR,9.4,0,1,2,2,2
0022400008,1641739,Toumani Camara,POR,37.87,5,8,0,0,14
0022400008,1642270,Donovan Clingan,POR,21.12,2,5,0,0,4
0022400009,204456,T.J. McConnell,IND,17.02,6,10,3,2,14
0022400009,1626167,Myles Turner,IND,28.35,3,7,3,2,9
0022400009,1627783,Pascal Siakam,IND,29.93,6,14,1,1,14
0022400009,1630167,Obi Toppin,IND,21.47,8,10,2,2,21
0022400009,1630169,Tyrese Haliburton,IND,28.65,7,14,0,0,18
0022400009,1631097,Bennedict Mathurin,IND,28.65,4,11,0,0,8
0022400009,1631245,Quenton Jackson,IND,10.37,3,5,0,0,6
0022400009,1641716,Jarace Walker,IND,24.73,4,6,0,0,11
0022400009,1641767,Ben Sheppard,IND,29.23,3,7,0,0,8
0022400009,1642277,Johnny Furphy,IND,8.6,0,0,0,0,0
0022400009,1642402,Enrique Freeman,IND,13.0,0,2,2,2,2
0022400009,201567,Kevin Love,MIA,12.28,6,8,0,0,15
0022400009,1626179,Terry Rozier,MIA,23.18,4,9,2,1,10
0022400009,1626196,Josh Richardson,MIA,24.82,2,7,0,0,6
0022400009,1628389,Bam Adebayo,MIA,38.77,10,17,9,8,30
0022400009,1629130,Duncan Robinson,MIA,23.33,2,9,2,2,8
0022400009,1629312,Haywood Highsmith,MIA,24.83,6,6,0,0,14
0022400009,1629639,Tyler Herro,MIA,34.13,6,16,6,6,20
0022400009,1631107,Nikola Jović,MIA,29.63,5,8,0,0,11
0022400009,1631170,Jaime Jaquez Jr.,MIA,25.38,4,6,4,2,10
0022400009,1642276,Kel'el Ware,MIA,3.67,0,1,0,0,0
0022400010,202709,Cory Joseph,ORL,1.22,0,0,0,0,0
0022400010,203484,Kentavious Caldwell-Pope,ORL,33.42,3,9,0,0,8
0022400010,203914,Gary Harris,ORL,13.67,0,1,0,0,0
0022400010,1628371,Jonathan Isaac,ORL,24.9,4,6,4,2,11
0022400010,1629021,Moritz Wagner,ORL,19.88,5,7,4,3,14
0022400010,1629048,Goga Bitadze,ORL,26.9,1,1,0,0,2
0022400010,1630175,Cole Anthony,ORL,4.32,0,2,0,0,0
0022400010,1630532,Franz Wagner,ORL,40.72,10,23,6,6,31
0022400010,1630591,Jalen Suggs,ORL,34.48,6,16,6,6,19
0022400010,1631216,Caleb Houstan,ORL,1.22,0,1,0,0,0
0022400010,1641710,Anthony Black,ORL,19.67,2,6,0,0,4
0022400010,1641724,Jett Howard,ORL,1.22,1,1,0,0,3
0022400010,1641783,Tristan da Silva,ORL,18.4,2,5,2,2,6
0022400010,200768,Kyle Lowry,PHI,28.47,2,5,0,0,4
0022400010,201569,Eric Gordon,PHI,15.88,1,4,0,0,2
0022400010,202331,Paul George,PHI,35.58,4,15,3,2,13
0022400010,203083,Andre Drummond,PHI,3.82,1,3,0,0,2
0022400010,203954,Joel Embiid,PHI,32.73,5,15,10,10,20
0022400010,1626162,Kelly Oubre Jr.,PHI,25.53,2,4,0,0,5
0022400010,1627824,Guerschon Yabusele,PHI,24.42,2,4,0,0,4
0022400010,1628997,Caleb Martin,PHI,33.43,1,3,0,0,3
0022400010,1630231,KJ Martin,PHI,1.22,1,1,2,1,3
0022400010,1630288,Jeff Dowtin Jr.,PHI,5.13,0,0,2,1,1
0022400010,1641737,Adem Bona,PHI,1.22,0,0,0,0,0
0022400010,1641741,Ricky Council IV,PHI,1.22,0,1,0,0,0
0022400010,1642272,Jared McCain,PHI,31.35,10,17,4,4,29
0022400011,202699,Tobias Harris,DET,27.8,5,13,0,0,11
0022400011,1627736,Malik Beasley,DET,30.43,8,15,0,0,20
0022400011,1630191,Isaiah Stewart,DET,23.65,1,2,1,1,3
0022400011,1630595,Cade Cunningham,DET,36.47,6,21,2,1,15
0022400011,1631093,Jaden Ivey,DET,28.4,4,13,8,5,14
0022400011,1631105,Jalen Duren,DET,24.3,5,6,4,2,12
0022400011,1631111,Wendell Moore Jr.,DET,30.23,4,6,1,0,8
0022400011,1631204,Marcus Sasser,DET,17.33,3,8,0,0,6
0022400011,1641842,Ronald Holland II,DET,21.37,3,11,4,4,10
0022400011,202066,Garrett Temple,TOR,2.13,0,0,0,0,0
0022400011,1627751,Jakob Poeltl,TOR,35.02,12,20,4,1,25
0022400011,1628449,Chris Boucher,TOR,13.97,1,5,0,0,2
0022400011,1628981,Bruno Fernando,TOR,10.45,1,2,2,1,3
0022400011,1629628,RJ Barrett,TOR,34.5,6,18,9,8,22
0022400011,1630534,Ochai Agbaji,TOR,35.55,4,15,0,0,9
0022400011,1630558,Davion Mitchell,TOR,32.82,2,9,0,0,5
0022400011,1641711,Gradey Dick,TOR,35.22,4,17,7,7,16
0022400011,1642347,Jamal Shead,TOR,10.47,2,4,0,0,4
0022400011,1642367,Jonathan Mogbo,TOR,16.0,0,3,0,0,0
0022400011,1642419,Jamison Battle,TOR,13.88,3,4,0,0,9
0022400012,203991,Clint Capela,ATL,22.05,4,8,4,2,10
0022400012,1626204,Larry Nance Jr.,ATL,13.13,0,2,0,0,0
0022400012,1629027,Trae Young,ATL,33.13,5,18,4,4,18
0022400012,1629631,De'Andre Hunter,ATL,20.87,7,13,7,5,22
0022400012,1629726,Garrison Mathews,ATL,12.4,3,6,4,4,12
0022400012,1630168,Onyeka Okongwu,ATL,25.95,5,9,3,3,13
0022400012,1630552,Jalen Johnson,ATL,34.87,8,15,1,1,18
0022400012,1630700,Dyson Daniels,ATL,35.6,10,14,3,3,25
0022400012,1630811,Keaton Wallace,ATL,14.77,0,1,0,0,0
0022400012,1642258,Zaccharie Risacher,ATL,27.25,4,12,4,3,11
0022400012,202685,Jonas Valančiūnas,WAS,16.88,2,5,2,2,6
0022400012,1628398,Kyle Kuzma,WAS,29.0,11,28,0,0,24
0022400012,1629673,Jordan Poole,WAS,28.77,6,14,7,6,22
0022400012,1630557,Corey Kispert,WAS,31.92,6,13,0,0,16
0022400012,1631098,Johnny Davis,WAS,6.73,0,2,0,0,0
0022400012,1641731,Bilal Coulibaly,WAS,38.27,4,11,2,1,9
0022400012,1642259,Alex Sarr,WAS,31.12,7,13,4,3,20
0022400012,1642267,Bub Carrington,WAS,37.03,3,8,2,0,7
0022400012,1642273,Kyshawn George,WAS,20.28,4,12,4,4,13
0022400013,202696,Nikola Vučević,CHI,32.97,11,16,1,1,25
0022400013,203897,Zach LaVine,CHI,37.12,4,16,0,0,8
0022400013,1629632,Coby White,CHI,29.87,8,15,7,7,29
0022400013,1629659,Talen Horton-Tucker,CHI,0.78,0,0,0,0,0
0022400013,1630172,Patrick Williams,CHI,34.35,5,7,4,3,17
0022400013,1630188,Jalen Smith,CHI,14.12,2,3,2,2,6
0022400013,1630245,Ayo Dosunmu,CHI,26.22,6,9,2,1,15
0022400013,1630537,Chris Duarte,CHI,0.78,1,1,0,0,2
0022400013,1630581,Josh Giddey,CHI,15.17,2,9,0,0,5
0022400013,1630604,E.J. Liddell,CHI,0.78,0,0,0,0,0
0022400013,1631207,Dalen Terry,CHI,18.27,2,4,2,1,6
0022400013,1641763,Julian Phillips,CHI,21.13,1,5,2,1,4
0022400013,1641824,Matas Buzelis,CHI,8.45,3,3,0,0,9
0022400013,202684,Tristan Thompson,CLE,4.53,1,1,1,0,2
0022400013,1627747,Caris LeVert,CLE,26.07,7,10,5,4,22
0022400013,1627777,Georges Niang,CLE,24.85,5,8,0,0,14
0022400013,1628378,Donovan Mitchell,CLE,34.1,12,23,7,6,37
0022400013,1628386,Jarrett Allen,CLE,36.57,11,15,2,2,24
0022400013,1629636,Darius Garland,CLE,34.17,9,18,7,7,29
0022400013,1629660,Ty Jerome,CLE,19.2,3,8,0,0,7
0022400013,1629731,Dean Wade,CLE,28.83,1,5,2,2,5
0022400013,1630171,Isaac Okoro,CLE,26.07,2,4,0,0,4
0022400013,1641854,Craig Porter Jr.,CLE,5.62,0,1,0,0,0
0022400014,203471,Dennis Schröder,BKN,33.57,4,17,4,4,14
0022400014,1627732,Ben Simmons,BKN,24.72,2,5,0,0,4
0022400014,1627827,Dorian Finney-Smith,BKN,32.3,4,9,4,3,15
0022400014,1629003,Shake Milton,BKN,5.5,1,3,0,0,2
0022400014,1629661,Cameron Johnson,BKN,36.27,3,10,10,10,17
0022400014,1630533,Ziaire Williams,BKN,28.2,4,10,0,0,9
0022400014,1630553,Keon Johnson,BKN,11.73,2,4,2,2,7
0022400014,1630560,Cam Thomas,BKN,38.72,16,22,6,4,43
0022400014,1630592,Jalen Wilson,BKN,16.12,2,6,0,0,6
0022400014,1641730,Noah Clowney,BKN,12.88,1,3,2,2,5
0022400014,1626166,Cameron Payne,NYK,19.18,4,10,1,0,10
0022400014,1628384,OG Anunoby,NYK,38.75,10,17,5,4,25
0022400014,1628404,Josh Hart,NYK,40.25,3,7,6,6,14
0022400014,1628969,Mikal Bridges,NYK,41.17,9,17,0,0,22
0022400014,1628973,Jalen Brunson,NYK,34.12,12,20,12,10,37
0022400014,1630574,Ariel Hukporti,NYK,30.02,3,5,2,1,7
0022400014,1630579,Jericho Sims,NYK,17.98,2,3,0,0,4
0022400014,1642278,Tyler Kolek,NYK,6.83,0,3,0,0,0
0022400014,1642359,Pacôme Dadiet,NYK,11.7,1,1,2,2,5
0022400015,2544,LeBron James,LAL,37.82,6,12,4,2,15
0022400015,203076,Anthony Davis,LAL,36.17,14,26,12,10,40
0022400015,1626156,D'Angelo Russell,LAL,29.9,5,11,1,1,13
0022400015,1629216,Gabe Vincent,LAL,19.57,2,4,2,1,6
0022400015,1629629,Cam Reddish,LAL,18.97,0,3,0,0,0
0022400015,1630559,Austin Reaves,LAL,32.07,6,12,2,2,19
0022400015,1631108,Max Christie,LAL,29.65,4,7,2,2,11
0022400015,1631132,Christian Koloko,LAL,9.85,1,2,0,0,2
0022400015,1642261,Dalton Knecht,LAL,26.02,6,11,0,0,14
0022400015,101108,Chris Paul,SAS,29.27,3,6,3,3,11
0022400015,203084,Harrison Barnes,SAS,27.2,2,3,4,3,8
0022400015,1628380,Zach Collins,SAS,14.0,3,3,0,0,6
0022400015,1629640,Keldon Johnson,SAS,27.32,5,10,1,1,12
0022400015,1630170,Devin Vassell,SAS,22.47,6,13,0,0,15
0022400015,1630572,Sandro Mamukelashvili,SAS,6.42,0,0,0,0,0
0022400015,1630577,Julian Champagnie,SAS,31.33,4,8,0,0,10
0022400015,1631103,Malaki Branham,SAS,6.42,1,4,0,0,3
0022400015,1631104,Blake Wesley,SAS,8.45,0,4,0,0,0
0022400015,1641705,Victor Wembanyama,SAS,34.0,12,25,0,0,28
0022400015,1642264,Stephon Castle,SAS,33.13,7,12,8,5,22
0022400016,203500,Steven Adams,HOU,6.95,0,0,0,0,0
0022400016,1627832,Fred VanVleet,HOU,33.32,7,15,0,0,18
0022400016,1628415,Dillon Brooks,HOU,33.23,6,12,0,0,17
0022400016,1628988,Aaron Holiday,HOU,8.93,2,3,0,0,6
0022400016,1629098,Jack McVeigh,HOU,2.52,0,0,0,0,0
0022400016,1629111,Jock Landale,HOU,2.52,0,0,0,0,0
0022400016,1630224,Jalen Green,HOU,22.38,4,11,0,0,8
0022400016,1630256,Jae'Sean Tate,HOU,3.1,1,2,1,1,3
0022400016,1630578,Alperen Sengun,HOU,32.98,3,9,10,9,16
0022400016,1631095,Jabari Smith Jr.,HOU,35.02,11,17,1,1,28
0022400016,1631106,Tari Eason,HOU,22.28,7,12,2,1,17
0022400016,1641708,Amen Thompson,HOU,25.2,5,9,4,2,12
0022400016,1642263,Reed Sheppard,HOU,11.57,0,5,0,0,0
0022400016,201587,Nicolas Batum,LAC,4.13,0,0,0,0,0
0022400016,201935,James Harden,LAC,30.58,7,14,4,4,21
0022400016,1626181,Norman Powell,LAC,29.18,3,11,2,1,8
0022400016,1627739,Kris Dunn,LAC,19.3,6,13,0,0,13
0022400016,1627826,Ivica Zubac,LAC,29.7,2,7,2,2,6
0022400016,1627884,Derrick Jones Jr.,LAC,23.13,0,7,2,2,2
0022400016,1629599,Amir Coffey,LAC,26.5,3,7,3,3,10
0022400016,1629611,Terance Mann,LAC,12.52,1,4,0,0,2
0022400016,1629645,Kevin Porter Jr.,LAC,24.77,5,10,6,2,15
0022400016,1630538,Bones Hyland,LAC,8.28,2,5,2,2,7
0022400016,1630539,Kai Jones,LAC,11.13,2,2,0,0,4
0022400016,1641738,Kobe Brown,LAC,10.38,2,7,2,1,5
0022400016,1641757,Jordan Miller,LAC,10.38,1,3,10,9,11
0022400017,201566,Russell Westbrook,DEN,21.88,2,8,0,0,5
0022400017,203967,Dario Šarić,DEN,33.7,4,9,0,0,9
0022400017,1627750,Jamal Murray,DEN,42.58,6,16,2,2,16
0022400017,1628427,Vlatko Čančar,DEN,8.05,1,2,0,0,2
0022400017,1629008,Michael Porter Jr.,DEN,38.83,10,18,0,0,24
0022400017,1630192,Zeke Nnaji,DEN,5.72,0,2,0,0,0
0022400017,1631124,Julian Strawther,DEN,20.35,1,6,2,2,5
0022400017,1631128,Christian Braun,DEN,37.18,7,12,1,1,15
0022400017,1631212,Peyton Watson,DEN,29.22,6,12,6,5,18
0022400017,1641816,Hunter Tyson,DEN,2.48,0,2,0,0,0
0022400017,1627742,Brandon Ingram,NOP,36.8,12,26,2,2,29
0022400017,1629669,Jaylen Nowell,NOP,24.2,2,7,2,1,7
0022400017,1629750,Javonte Green,NOP,26.32,2,8,4,4,9
0022400017,1630526,Jeremiah Robinson-Earl,NOP,21.83,2,4,2,2,6
0022400017,1630527,Brandon Boston,NOP,37.9,7,13,2,2,19
0022400017,1630530,Trey Murphy III,NOP,30.07,7,15,1,1,17
0022400017,1631288,Jamal Cain,NOP,19.57,1,5,1,0,2
0022400017,1641998,Trey Jemison III,NOP,14.78,2,3,2,2,6
0022400017,1642274,Yves Missi,NOP,28.53,2,6,2,2,6
0022400018,1628983,Shai Gilgeous-Alexander,OKC,32.93,11,25,4,4,28
0022400018,1629026,Kenrich Williams,OKC,15.15,1,4,0,0,2
0022400018,1629652,Luguentz Dort,OKC,31.6,5,11,3,3,15
0022400018,1630198,Isaiah Joe,OKC,21.97,4,8,1,1,11
0022400018,1630598,Aaron Wiggins,OKC,19.9,2,5,4,3,8
0022400018,1631114,Jalen Williams,OKC,30.32,6,16,2,2,14
0022400018,1631172,Ousmane Dieng,OKC,21.72,2,8,2,2,7
0022400018,1641717,Cason Wallace,OKC,26.95,2,3,0,0,5
0022400018,1641745,Adam Flagler,OKC,4.33,0,2,0,0,0
0022400018,1641794,Dillon Jones,OKC,8.28,0,2,2,2,2
0022400018,1642349,Ajay Mitchell,OKC,22.63,3,7,0,0,7
0022400018,1642502,Malevy Leons,OKC,4.22,0,0,0,0,0
0022400018,203994,Jusuf Nurkić,PHX,29.22,0,7,8,4,4
0022400018,1626145,Tyus Jones,PHX,30.18,2,8,2,1,7
0022400018,1626164,Devin Booker,PHX,33.88,2,10,8,8,12
0022400018,1626220,Royce O'Neale,PHX,22.07,4,10,2,1,11
0022400018,1627814,Damion Lee,PHX,5.18,1,2,2,2,5
0022400018,1628420,Monté Morris,PHX,19.5,2,7,4,4,9
0022400018,1629006,Josh Okogie,PHX,30.25,4,12,9,6,15
0022400018,1629626,Bol Bol,PHX,5.18,2,4,1,0,5
0022400018,1631102,TyTy Washington Jr.,PHX,7.02,0,0,0,0,0
0022400018,1641779,Jalen Bridges,PHX,5.18,0,0,0,0,0
0022400018,1642345,Oso Ighodaro,PHX,27.35,1,2,4,4,6
0022400018,1642346,Ryan Dunn,PHX,24.98,4,13,0,0,9
0022400019,201939,Stephen Curry,GSW,26.02,4,9,2,2,13
0022400019,203110,Draymond Green,GSW,30.25,5,11,0,0,13
0022400019,203937,Kyle Anderson,GSW,19.05,3,7,0,0,8
0022400019,203952,Andrew Wiggins,GSW,20.78,5,14,2,2,13
