game_id,player_id,player_name,team_tricode,min,fgm,fga,fta,ftm,pts
0022500002,1630228,Jonathan Kuminga,GSW,32.9,6,11,2,1,17
0022500002,1630611,Gui Santos,GSW,2.65,0,0,0,0,0
0022500002,1641764,Brandin Podziemski,GSW,32.53,3,7,0,0,7
0022500002,1642366,Quinten Post,GSW,8.57,0,0,0,0,0
0022500002,1642954,Will Richard,GSW,13.58,2,2,0,0,5
0022500002,203935,Marcus Smart,LAL,22.77,3,6,4,3,9
0022500002,1629020,Jarred Vanderbilt,LAL,11.93,0,4,0,0,0
0022500002,1629028,Deandre Ayton,LAL,33.88,5,7,2,0,10
0022500002,1629029,Luka Dončić,LAL,40.98,17,27,10,7,43
0022500002,1629060,Rui Hachimura,LAL,35.42,3,6,0,0,9
0022500002,1629216,Gabe Vincent,LAL,28.73,1,4,0,0,3
0022500002,1629637,Jaxson Hayes,LAL,14.12,2,3,0,0,4
0022500002,1630559,Austin Reaves,LAL,36.33,9,16,10,7,26
0022500002,1631222,Jake LaRavia,LAL,15.83,2,4,2,0,5
0022500003,1626204,Larry Nance Jr.,CLE,16.98,4,7,0,0,10
0022500003,1628366,Lonzo Ball,CLE,23.48,1,7,0,0,3
0022500003,1628378,Donovan Mitchell,CLE,35.88,12,25,5,5,31
0022500003,1628386,Jarrett Allen,CLE,28.22,1,4,4,2,4
0022500003,1629731,Dean Wade,CLE,28.12,3,3,2,1,10
0022500003,1630241,Sam Merrill,CLE,28.37,6,11,2,2,19
0022500003,1630596,Evan Mobley,CLE,35.93,8,18,5,2,22
0022500003,1641854,Craig Porter Jr.,CLE,6.72,1,2,0,0,2
0022500003,1642281,Jaylon Tyson,CLE,20.22,2,4,0,0,5
0022500003,1642878,Tyrese Proctor,CLE,16.1,2,5,0,0,5
0022500003,203903,Jordan Clarkson,NYK,13.15,2,7,0,0,4
0022500003,1626157,Karl-Anthony Towns,NYK,31.0,5,12,9,8,19
0022500003,1627824,Guerschon Yabusele,NYK,12.03,0,2,0,0,0
0022500003,1628384,OG Anunoby,NYK,37.5,9,17,4,2,24
0022500003,1628969,Mikal Bridges,NYK,33.2,6,11,3,3,16
0022500003,1628973,Jalen Brunson,NYK,34.38,5,18,13,12,23
0022500003,1629013,Landry Shamet,NYK,13.82,2,4,3,3,9
0022500003,1630540,Miles McBride,NYK,25.87,4,7,4,3,15
0022500003,1630574,Ariel Hukporti,NYK,17.75,1,2,0,0,2
0022500003,1641998,Trey Jemison III,NYK,7.68,0,0,0,0,0
0022500003,1642278,Tyler Kolek,NYK,13.62,3,6,0,0,7
0022500004,202691,Klay Thompson,DAL,22.33,4,13,1,1,10
0022500004,203076,Anthony Davis,DAL,32.48,7,22,6,6,22
0022500004,203939,Dwight Powell,DAL,7.87,0,0,0,0,0
0022500004,1626156,D'Angelo Russell,DAL,15.07,1,6,6,4,6
0022500004,1628997,Caleb Martin,DAL,4.07,0,1,0,0,0
0022500004,1629023,P.J. Washington,DAL,29.42,7,11,1,1,17
0022500004,1630230,Naji Marshall,DAL,22.57,0,2,4,3,3
0022500004,1630314,Brandon Williams,DAL,11.57,0,1,2,0,0
0022500004,1630619,Moussa Cisse,DAL,4.07,0,0,0,0,0
0022500004,1630702,Jaden Hardy,DAL,7.25,1,3,0,0,3
0022500004,1631108,Max Christie,DAL,25.95,3,4,0,0,9
0022500004,1641726,Dereck Lively II,DAL,10.32,1,2,2,2,4
0022500004,1642843,Cooper Flagg,DAL,31.53,4,13,2,2,10
0022500004,1642948,Ryan Nembhard,DAL,15.52,3,5,2,2,8
0022500004,202687,Bismack Biyombo,SAS,4.93,0,0,0,0,0
0022500004,203084,Harrison Barnes,SAS,30.3,3,7,0,0,7
0022500004,1628436,Luke Kornet,SAS,15.78,1,3,0,0,2
0022500004,1629162,Jordan McLaughlin,SAS,8.13,1,2,0,0,2
0022500004,1629640,Keldon Johnson,SAS,24.65,5,6,0,0,11
0022500004,1630170,Devin Vassell,SAS,30.93,6,14,1,0,13
0022500004,1630577,Julian Champagnie,SAS,25.4,1,3,3,2,5
0022500004,1631127,Harrison Ingram,SAS,4.07,1,1,0,0,3
0022500004,1641705,Victor Wembanyama,SAS,29.68,15,21,11,9,40
0022500004,1642264,Stephon Castle,SAS,28.53,8,12,10,5,22
0022500004,1642357,David Jones Garcia,SAS,4.07,2,2,1,1,5
0022500004,1642434,Riley Minix,SAS,1.57,0,0,0,0,0
0022500004,1642844,Dylan Harper,SAS,22.68,7,14,2,0,15
0022500004,1642868,Carter Bryant,SAS,9.27,0,2,0,0,0
0022500005,1627783,Pascal Siakam,IND,44.1,12,25,12,5,32
0022500005,1628396,Tony Bradley,IND,9.92,1,1,1,0,2
0022500005,1629614,Andrew Nembhard,IND,16.87,0,5,4,4,4
0022500005,1630167,Obi Toppin,IND,39.97,8,18,4,4,20
0022500005,1630174,Aaron Nesmith,IND,26.77,2,7,0,0,5
0022500005,1630543,Isaiah Jackson,IND,8.48,0,2,0,0,0
0022500005,1630643,Jay Huff,IND,11.82,2,4,0,0,5
0022500005,1631097,Bennedict Mathurin,IND,45.12,9,19,17,15,36
0022500005,1641716,Jarace Walker,IND,30.32,6,11,0,0,13
0022500005,1641767,Ben Sheppard,IND,39.05,5,11,2,2,15
0022500005,1642277,Johnny Furphy,IND,1.0,0,0,0,0,0
0022500005,1643007,Taelon Peter,IND,16.62,1,2,0,0,3
0022500005,1628392,Isaiah Hartenstein,OKC,36.88,2,4,3,1,5
0022500005,1628983,Shai Gilgeous-Alexander,OKC,45.35,15,31,26,23,55
0022500005,1629652,Luguentz Dort,OKC,43.43,2,6,2,2,7
0022500005,1630598,Aaron Wiggins,OKC,35.75,7,14,4,4,23
0022500005,1631096,Chet Holmgren,OKC,38.95,4,12,8,7,15
0022500005,1631119,Jaylin Williams,OKC,14.52,2,3,0,0,5
0022500005,1631172,Ousmane Dieng,OKC,15.3,0,3,0,0,0
0022500005,1642349,Ajay Mitchell,OKC,38.13,9,19,8,8,26
0022500005,1642382,Branden Carlson,OKC,1.1,0,0,0,0,0
0022500005,1642959,Chris Youngblood,OKC,6.33,1,1,0,0,3
0022500005,1642964,Brooks Barnhizer,OKC,14.25,1,2,0,0,2
0022500006,202685,Jonas Valančiūnas,DEN,12.17,4,5,0,0,8
0022500006,203501,Tim Hardaway Jr.,DEN,21.75,4,8,0,0,10
0022500006,203932,Aaron Gordon,DEN,38.65,17,21,6,6,50
0022500006,203999,Nikola Jokić,DEN,40.83,8,23,4,3,21
0022500006,1627750,Jamal Murray,DEN,40.02,11,20,2,2,25
0022500006,1628971,Bruce Brown,DEN,19.37,2,3,0,0,4
0022500006,1629661,Cameron Johnson,DEN,32.02,2,8,0,0,5
0022500006,1631128,Christian Braun,DEN,38.45,3,7,0,0,6
0022500006,1631212,Peyton Watson,DEN,15.97,0,0,2,2,2
0022500006,1642461,Spencer Jones,DEN,5.78,0,0,0,0,0
0022500006,201143,Al Horford,GSW,29.0,5,7,0,0,13
0022500006,201939,Stephen Curry,GSW,36.97,14,25,8,8,42
0022500006,202710,Jimmy Butler III,GSW,38.57,6,16,8,7,21
0022500006,203110,Draymond Green,GSW,34.3,5,8,2,1,13
0022500006,1627741,Buddy Hield,GSW,22.95,5,13,0,0,11
0022500006,1627780,Gary Payton II,GSW,11.5,3,5,0,0,6
0022500006,1630228,Jonathan Kuminga,GSW,36.25,6,11,3,1,14
0022500006,1641764,Brandin Podziemski,GSW,34.4,4,9,2,1,11
0022500006,1642366,Quinten Post,GSW,4.37,0,0,0,0,0
0022500006,1642954,Will Richard,GSW,16.7,2,5,2,1,6
0022500007,1626204,Larry Nance Jr.,CLE,17.63,1,3,0,0,3
0022500007,1628378,Donovan Mitchell,CLE,29.48,13,18,8,7,35
0022500007,1628386,Jarrett Allen,CLE,25.18,7,12,7,6,20
0022500007,1628418,Thomas Bryant,CLE,6.82,2,4,0,0,4
0022500007,1629631,De'Andre Hunter,CLE,24.37,4,11,3,3,13
0022500007,1629731,Dean Wade,CLE,19.83,1,3,4,2,5
0022500007,1630241,Sam Merrill,CLE,17.98,4,7,0,0,11
0022500007,1630596,Evan Mobley,CLE,30.35,5,10,6,4,15
0022500007,1631247,Luke Travers,CLE,6.82,0,3,0,0,0
0022500007,1641854,Craig Porter Jr.,CLE,23.82,1,4,3,2,4
0022500007,1642281,Jaylon Tyson,CLE,27.57,0,5,4,3,3
0022500007,1642878,Tyrese Proctor,CLE,10.13,1,5,0,0,3
0022500007,202699,Tobias Harris,DET,17.82,2,8,4,4,10
0022500007,1629130,Duncan Robinson,DET,26.0,3,8,0,0,8
0022500007,1629750,Javonte Green,DET,16.85,1,5,0,0,2
0022500007,1630191,Isaiah Stewart,DET,25.9,1,9,2,1,4
0022500007,1630194,Paul Reed,DET,8.4,2,3,0,0,4
0022500007,1630595,Cade Cunningham,DET,28.78,3,14,6,5,12
0022500007,1631105,Jalen Duren,DET,20.58,3,5,4,2,8
0022500007,1641709,Ausar Thompson,DET,15.07,3,6,1,0,6
0022500007,1641732,Colby Jones,DET,6.82,1,3,0,0,2
0022500007,1641752,Bobi Klintman,DET,6.82,1,2,1,0,2
0022500007,1641842,Ronald Holland II,DET,26.43,4,9,2,1,11
0022500007,1642404,Chaz Lanier,DET,12.0,2,5,0,0,6
0022500007,1642449,Tolu Smith,DET,6.07,3,4,7,5,11
0022500007,1642450,Daniss Jenkins,DET,22.48,4,6,0,0,9
0022500008,202685,Jonas Valančiūnas,DEN,10.3,1,3,4,2,4
0022500008,203501,Tim Hardaway Jr.,DEN,31.62,7,11,2,2,20
0022500008,203932,Aaron Gordon,DEN,32.82,3,10,3,3,9
0022500008,203999,Nikola Jokić,DEN,36.13,9,10,7,7,25
0022500008,1627750,Jamal Murray,DEN,37.22,16,29,7,6,43
0022500008,1628971,Bruce Brown,DEN,13.4,1,4,0,0,2
0022500008,1629618,Jalen Pickett,DEN,1.42,0,0,0,0,0
0022500008,1629661,Cameron Johnson,DEN,18.93,2,5,0,0,5
0022500008,1630192,Zeke Nnaji,DEN,1.42,0,1,0,0,0
0022500008,1631124,Julian Strawther,DEN,1.42,0,0,0,0,0
0022500008,1631128,Christian Braun,DEN,27.48,3,9,0,0,7
0022500008,1631212,Peyton Watson,DEN,24.7,4,6,2,2,12
0022500008,1641747,DaRon Holmes II,DEN,1.42,0,0,0,0,0
0022500008,1641816,Hunter Tyson,DEN,1.42,0,0,0,0,0
0022500008,1642461,Spencer Jones,DEN,0.33,0,0,0,0,0
0022500008,201144,Mike Conley,MIN,25.65,3,8,3,3,10
0022500008,203497,Rudy Gobert,MIN,26.45,3,7,2,2,8
0022500008,203944,Julius Randle,MIN,34.55,8,15,8,7,24
0022500008,1628978,Donte DiVincenzo,MIN,29.88,3,10,3,3,12
0022500008,1629675,Naz Reid,MIN,27.35,7,12,4,2,18
0022500008,1630183,Jaden McDaniels,MIN,35.43,10,16,4,4,25
0022500008,1630538,Bones Hyland,MIN,15.62,1,6,2,1,4
0022500008,1630545,Terrence Shannon Jr.,MIN,25.23,3,8,3,2,9
0022500008,1630548,Johnny Juzang,MIN,2.77,0,1,0,0,0
0022500008,1631159,Leonard Miller,MIN,2.77,0,0,0,0,0
0022500008,1642265,Rob Dillingham,MIN,12.05,2,2,0,0,4
0022500008,1642866,Joan Beringer,MIN,2.25,0,0,0,0,0
0022500009,1628366,Lonzo Ball,CLE,13.65,0,1,0,0,0
0022500009,1628378,Donovan Mitchell,CLE,32.85,12,25,6,6,34
0022500009,1628386,Jarrett Allen,CLE,23.12,3,4,2,1,7
0022500009,1628418,Thomas Bryant,CLE,3.17,1,1,0,0,3
0022500009,1629631,De'Andre Hunter,CLE,27.1,3,7,6,5,13
0022500009,1629636,Darius Garland,CLE,36.0,7,14,4,3,20
0022500009,1629731,Dean Wade,CLE,29.47,2,4,1,1,6
0022500009,1630241,Sam Merrill,CLE,29.25,4,11,2,1,11
0022500009,1630596,Evan Mobley,CLE,25.32,6,8,2,2,14
0022500009,1642281,Jaylon Tyson,CLE,20.08,7,11,0,0,16
0022500009,203903,Jordan Clarkson,NYK,28.77,9,17,2,2,25
0022500009,1626157,Karl-Anthony Towns,NYK,27.38,5,13,2,1,11
0022500009,1628384,OG Anunoby,NYK,33.08,3,7,1,1,8
0022500009,1628404,Josh Hart,NYK,26.42,5,9,3,3,15
0022500009,1628969,Mikal Bridges,NYK,36.17,5,10,0,0,12
0022500009,1628973,Jalen Brunson,NYK,39.22,10,25,10,8,34
0022500009,1629011,Mitchell Robinson,NYK,16.62,0,1,2,0,0
0022500009,1630574,Ariel Hukporti,NYK,4.0,0,0,0,0,0
0022500009,1642278,Tyler Kolek,NYK,24.68,5,9,2,2,16
0022500009,1642885,Mohamed Diawara,NYK,3.67,2,3,0,0,5
0022500010,1627936,Alex Caruso,OKC,19.65,3,13,4,4,12
0022500010,1628392,Isaiah Hartenstein,OKC,23.52,5,7,4,3,13
0022500010,1628983,Shai Gilgeous-Alexander,OKC,36.13,7,19,8,7,22
0022500010,1629026,Kenrich Williams,OKC,16.75,3,6,0,0,8
0022500010,1629652,Luguentz Dort,OKC,28.57,3,8,0,0,8
0022500010,1630198,Isaiah Joe,OKC,15.07,2,4,0,0,5
0022500010,1630598,Aaron Wiggins,OKC,14.35,2,7,0,0,5
0022500010,1631096,Chet Holmgren,OKC,30.55,5,9,2,0,10
0022500010,1631114,Jalen Williams,OKC,29.02,5,13,4,1,12
0022500010,1641717,Cason Wallace,OKC,21.3,1,7,3,2,5
0022500010,1642382,Branden Carlson,OKC,1.7,1,2,0,0,2
0022500010,1642959,Chris Youngblood,OKC,1.7,0,0,0,0,0
0022500010,1642964,Brooks Barnhizer,OKC,1.7,0,0,0,0,0
0022500010,203084,Harrison Barnes,SAS,30.42,5,12,2,2,15
0022500010,203482,Kelly Olynyk,SAS,1.2,0,0,0,0,0
0022500010,1628368,De'Aaron Fox,SAS,32.87,12,19,2,2,29
0022500010,1628436,Luke Kornet,SAS,21.58,3,4,0,0,6
0022500010,1629162,Jordan McLaughlin,SAS,1.2,1,1,0,0,3
0022500010,1629640,Keldon Johnson,SAS,16.97,4,7,2,0,9
0022500010,1630170,Devin Vassell,SAS,34.13,1,6,3,2,5
0022500010,1630322,Lindy Waters III,SAS,1.2,0,1,0,0,0
0022500010,1630577,Julian Champagnie,SAS,20.18,0,3,0,0,0
0022500010,1631110,Jeremy Sochan,SAS,1.2,0,0,0,0,0
0022500010,1641705,Victor Wembanyama,SAS,25.8,6,12,5,5,19
0022500010,1642264,Stephon Castle,SAS,31.62,8,11,5,3,19
0022500010,1642844,Dylan Harper,SAS,20.43,5,8,2,2,12
0022500010,1642868,Carter Bryant,SAS,1.2,0,0,0,0,0
0022500011,202691,Klay Thompson,DAL,26.32,3,8,0,0,7
0022500011,203076,Anthony Davis,DAL,10.88,1,4,4,1,3
0022500011,1628997,Caleb Martin,DAL,9.33,1,1,0,0,2
0022500011,1629023,P.J. Washington,DAL,34.07,7,12,0,0,14
0022500011,1629655,Daniel Gafford,DAL,15.38,3,3,0,0,6
0022500011,1630230,Naji Marshall,DAL,27.75,5,14,4,4,14
0022500011,1630314,Brandon Williams,DAL,29.95,9,12,9,7,26
0022500011,1631108,Max Christie,DAL,33.53,5,9,2,2,13
0022500011,1642843,Cooper Flagg,DAL,35.95,13,21,2,0,27
0022500011,1642948,Ryan Nembhard,DAL,16.83,2,5,0,0,4
0022500011,201143,Al Horford,GSW,11.43,5,7,0,0,14
0022500011,201939,Stephen Curry,GSW,32.88,6,18,9,9,23
0022500011,202710,Jimmy Butler III,GSW,31.68,5,10,4,3,14
0022500011,203110,Draymond Green,GSW,27.55,2,7,2,2,7
0022500011,1627780,Gary Payton II,GSW,14.53,3,5,0,0,6
0022500011,1629001,De'Anthony Melton,GSW,24.07,5,14,5,4,16
0022500011,1630541,Moses Moody,GSW,30.47,4,9,2,2,12
0022500011,1631218,Trayce Jackson-Davis,GSW,12.63,5,6,0,0,10
0022500011,1641764,Brandin Podziemski,GSW,28.4,4,8,4,4,13
0022500011,1642366,Quinten Post,GSW,13.62,3,9,0,0,6
0022500011,1642954,Will Richard,GSW,12.73,2,6,0,0,5
0022500012,201142,Kevin Durant,HOU,33.48,8,14,5,5,25
0022500012,201145,Jeff Green,HOU,2.67,0,0,0,0,0
0022500012,203500,Steven Adams,HOU,25.55,2,3,0,0,4
0022500012,203991,Clint Capela,HOU,2.67,3,4,0,0,6
0022500012,1627827,Dorian Finney-Smith,HOU,13.18,0,1,0,0,0
0022500012,1628988,Aaron Holiday,HOU,3.15,0,2,0,0,0
0022500012,1629006,Josh Okogie,HOU,9.87,0,4,0,0,0
0022500012,1630256,Jae'Sean Tate,HOU,2.67,1,2,0,0,2
0022500012,1630578,Alperen Sengun,HOU,31.22,5,7,4,4,14
0022500012,1631095,Jabari Smith Jr.,HOU,35.67,6,9,2,2,16
0022500012,1631106,Tari Eason,HOU,26.08,6,14,2,0,13
0022500012,1631120,JD Davison,HOU,2.67,0,1,0,0,0
0022500012,1641708,Amen Thompson,HOU,31.85,12,19,3,2,26
0022500012,1642263,Reed Sheppard,HOU,19.28,5,10,3,2,13
0022500012,2544,LeBron James,LAL,32.43,7,13,4,3,18
0022500012,203935,Marcus Smart,LAL,29.37,3,8,0,0,6
0022500012,1628467,Maxi Kleber,LAL,6.3,1,4,0,0,2
0022500012,1629020,Jarred Vanderbilt,LAL,26.38,4,6,0,0,11
0022500012,1629028,Deandre Ayton,LAL,36.28,5,6,0,0,10
0022500012,1629029,Luka Dončić,LAL,33.92,9,17,7,4,25
0022500012,1629060,Rui Hachimura,LAL,27.7,0,6,0,0,0
0022500012,1630559,Austin Reaves,LAL,14.8,5,8,0,0,12
0022500012,1631222,Jake LaRavia,LAL,23.37,2,5,0,0,5
0022500012,1642261,Dalton Knecht,LAL,3.15,1,1,0,0,2
0022500012,1642355,Bronny James,LAL,3.15,1,1,0,0,3
0022500012,1642876,Adou Thiero,LAL,3.15,1,2,0,0,2
0022500013,202685,Jonas Valančiūnas,DEN,10.4,1,5,0,0,2
0022500013,203501,Tim Hardaway Jr.,DEN,41.08,7,16,2,2,19
0022500013,203999,Nikola Jokić,DEN,42.6,15,21,23,22,56
0022500013,1627750,Jamal Murray,DEN,42.43,12,32,3,2,35
0022500013,1628971,Bruce Brown,DEN,28.28,3,7,2,1,7
0022500013,1630192,Zeke Nnaji,DEN,5.28,1,2,0,0,2
0022500013,1631124,Julian Strawther,DEN,11.82,0,3,0,0,0
0022500013,1631212,Peyton Watson,DEN,42.22,3,5,2,2,9
0022500013,1642461,Spencer Jones,DEN,40.87,5,10,0,0,12
0022500013,201144,Mike Conley,MIN,9.63,0,1,0,0,0
0022500013,203497,Rudy Gobert,MIN,33.98,4,7,2,1,9
0022500013,203944,Julius Randle,MIN,39.42,12,22,7,6,32
0022500013,1628978,Donte DiVincenzo,MIN,34.17,2,11,2,2,6
0022500013,1629675,Naz Reid,MIN,28.2,5,13,1,1,13
0022500013,1630162,Anthony Edwards,MIN,42.27,14,25,13,11,44
0022500013,1630183,Jaden McDaniels,MIN,39.52,9,12,2,2,21
0022500013,1630538,Bones Hyland,MIN,22.65,4,8,3,1,11
0022500013,1630545,Terrence Shannon Jr.,MIN,9.72,0,3,0,0,0
0022500013,1630548,Johnny Juzang,MIN,0.12,0,0,0,0,0
0022500013,1641740,Jaylen Clark,MIN,5.35,1,2,0,0,2
0022500014,203468,CJ McCollum,ATL,24.47,5,11,6,5,17
0022500014,1628379,Luke Kennard,ATL,10.35,1,1,0,0,2
0022500014,1629638,Nickeil Alexander-Walker,ATL,38.63,9,20,7,7,32
0022500014,1630168,Onyeka Okongwu,ATL,33.77,0,6,4,4,4
0022500014,1630249,Vít Krejčí,ATL,20.37,0,6,0,0,0
0022500014,1630552,Jalen Johnson,ATL,40.37,11,24,6,3,28
0022500014,1630557,Corey Kispert,ATL,20.03,1,4,0,0,2
0022500014,1630700,Dyson Daniels,ATL,30.15,8,16,1,1,17
0022500014,1631243,Mouhamed Gueye,ATL,10.28,1,3,0,0,2
0022500014,1642854,Asa Newell,ATL,11.6,3,5,0,0,6
0022500014,203507,Giannis Antetokounmpo,MIL,29.62,7,12,12,7,21
0022500014,203914,Gary Harris,MIL,15.2,0,1,2,2,2
0022500014,1626167,Myles Turner,MIL,27.75,5,10,0,0,14
0022500014,1626171,Bobby Portis,MIL,23.57,8,15,0,0,19
0022500014,1628398,Kyle Kuzma,MIL,30.5,3,9,4,3,10
0022500014,1629645,Kevin Porter Jr.,MIL,27.78,2,5,5,5,9
0022500014,1631157,Ryan Rollins,MIL,28.83,6,12,2,1,14
0022500014,1631250,Pete Nance,MIL,15.07,2,3,0,0,5
0022500014,1631260,AJ Green,MIL,41.68,6,12,0,0,18
0022500015,1628366,Lonzo Ball,CLE,5.35,1,4,0,0,3
0022500015,1628378,Donovan Mitchell,CLE,35.02,5,18,11,8,19
0022500015,1628386,Jarrett Allen,CLE,28.55,4,8,10,8,16
0022500015,1628418,Thomas Bryant,CLE,2.58,0,0,0,0,0
0022500015,1629631,De'Andre Hunter,CLE,25.52,3,13,8,8,16
0022500015,1629731,Dean Wade,CLE,16.5,0,2,0,0,0
0022500015,1630596,Evan Mobley,CLE,31.12,7,14,3,2,16
0022500015,1641772,Nae'Qwan Tomlin,CLE,26.42,3,7,0,0,6
0022500015,1641854,Craig Porter Jr.,CLE,21.47,4,9,0,0,9
0022500015,1642281,Jaylon Tyson,CLE,32.68,6,13,3,2,16
0022500015,1642878,Tyrese Proctor,CLE,14.8,1,3,0,0,3
0022500015,1627936,Alex Caruso,OKC,7.4,0,5,2,1,1
0022500015,1628983,Shai Gilgeous-Alexander,OKC,33.67,12,20,5,5,30
0022500015,1629026,Kenrich Williams,OKC,20.5,2,8,0,0,5
0022500015,1629652,Luguentz Dort,OKC,33.5,6,7,2,1,18
0022500015,1630198,Isaiah Joe,OKC,24.58,6,9,0,0,16
0022500015,1630598,Aaron Wiggins,OKC,30.65,4,7,2,2,12
0022500015,1631096,Chet Holmgren,OKC,31.42,11,16,5,2,28
0022500015,1631119,Jaylin Williams,OKC,7.55,2,4,0,0,6
0022500015,1631172,Ousmane Dieng,OKC,4.67,2,4,0,0,5
0022500015,1641717,Cason Wallace,OKC,18.03,1,3,2,1,4
0022500015,1642349,Ajay Mitchell,OKC,25.45,2,5,2,1,5
0022500015,1642959,Chris Youngblood,OKC,2.58,2,2,0,0,6
0022500016,202691,Klay Thompson,DAL,21.12,5,12,0,0,14
0022500016,203939,Dwight Powell,DAL,28.18,0,1,2,2,2
0022500016,1628997,Caleb Martin,DAL,23.83,1,2,2,1,3
0022500016,1630230,Naji Marshall,DAL,33.48,7,18,4,4,19
0022500016,1630314,Brandon Williams,DAL,10.63,2,4,4,2,6
0022500016,1630526,Jeremiah Robinson-Earl,DAL,14.22,1,4,2,2,4
0022500016,1630619,Moussa Cisse,DAL,19.82,5,6,8,5,15
0022500016,1630702,Jaden Hardy,DAL,2.07,1,1,0,0,3
0022500016,1631108,Max Christie,DAL,35.32,9,13,0,0,26
0022500016,1642843,Cooper Flagg,DAL,27.77,7,14,6,3,18
0022500016,1642939,Miles Kelly,DAL,2.07,0,0,0,0,0
0022500016,1642948,Ryan Nembhard,DAL,21.5,2,7,0,0,4
0022500016,203903,Jordan Clarkson,NYK,1.7,0,3,2,1,1
0022500016,1626157,Karl-Anthony Towns,NYK,30.28,9,19,4,2,22
0022500016,1627824,Guerschon Yabusele,NYK,2.68,0,0,0,0,0
0022500016,1628384,OG Anunoby,NYK,31.42,3,8,2,2,9
0022500016,1628404,Josh Hart,NYK,27.63,3,6,0,0,8
0022500016,1628969,Mikal Bridges,NYK,33.12,3,10,0,0,7
0022500016,1628973,Jalen Brunson,NYK,33.68,9,24,3,3,22
0022500016,1629011,Mitchell Robinson,NYK,18.8,6,8,2,0,12
0022500016,1629013,Landry Shamet,NYK,23.18,2,5,3,1,6
0022500016,1630540,Miles McBride,NYK,26.77,1,8,2,2,5
0022500016,1630574,Ariel Hukporti,NYK,2.68,0,0,2,1,1
0022500016,1642278,Tyler Kolek,NYK,2.68,1,3,0,0,2
0022500016,1642359,Pacôme Dadiet,NYK,2.68,0,0,0,0,0
0022500016,1642885,Mohamed Diawara,NYK,2.68,1,1,0,0,2
0022500017,1627759,Jaylen Brown,BOS,38.92,11,28,10,8,32
0022500017,1628401,Derrick White,BOS,37.73,1,11,3,2,4
0022500017,1629014,Anfernee Simons,BOS,24.68,4,11,0,0,9
0022500017,1629674,Neemias Queta,BOS,28.33,1,2,10,8,10
0022500017,1630202,Payton Pritchard,BOS,33.65,5,8,5,4,17
0022500017,1630214,Xavier Tillman,BOS,1.6,0,1,0,0,0
0022500017,1630568,Luka Garza,BOS,15.2,3,8,2,2,10
0022500017,1630573,Sam Hauser,BOS,27.35,6,9,0,0,16
0022500017,1631248,Baylor Scheierman,BOS,14.67,1,3,0,0,3
0022500017,1641775,Jordan Walsh,BOS,16.08,1,2,0,0,2
0022500017,1642864,Hugo González,BOS,1.78,0,0,0,0,0
0022500017,202699,Tobias Harris,DET,34.88,11,20,0,0,25
0022500017,1627747,Caris LeVert,DET,17.0,1,6,0,0,2
0022500017,1629130,Duncan Robinson,DET,31.53,5,13,0,0,15
0022500017,1629750,Javonte Green,DET,7.28,1,2,0,0,3
0022500017,1630191,Isaiah Stewart,DET,21.23,2,5,4,4,8
0022500017,1630595,Cade Cunningham,DET,40.27,4,17,10,8,16
0022500017,1631093,Jaden Ivey,DET,17.17,2,3,2,1,7
0022500017,1631105,Jalen Duren,DET,30.75,8,12,5,2,18
0022500017,1641709,Ausar Thompson,DET,27.57,3,6,1,1,7
0022500017,1641842,Ronald Holland II,DET,12.33,1,4,1,1,3
0022500018,1627759,Jaylen Brown,BOS,35.47,9,18,4,2,23
0022500018,1628401,Derrick White,BOS,33.17,5,18,3,2,15
