player_id,player_name,trips,trip_ftm,trip_fta,technical_ftm,technical_fta,n_shootingFoul2,n_shootingFoul3,n_bonus,n_andOne,n_flagrant,n_awayFromPlay,n_transitionTake,n_clearPath
1641989,E. Harkless,34,49,64,0,0,22,1,6,5,0,0,0,0
1630217,D. Bane,34,57,64,3,3,18,0,12,4,0,0,0,0
202695,K. Leonard,35,55,63,3,3,22,1,4,7,0,0,1,0
1642383,W. Clayton Jr.,34,57,61,2,2,18,1,6,8,1,0,0,0
203497,R. Gobert,33,26,60,0,0,21,0,5,5,1,1,0,0
1630178,T. Maxey,33,52,60,4,5,19,0,8,6,0,0,0,0
1630536,S. Cooper,34,50,60,0,0,11,1,13,8,0,0,1,0
1641708,A. Thompson,34,44,59,0,0,24,0,1,9,0,0,0,0
1630230,N. Marshall,30,41,59,0,0,19,3,4,4,0,0,0,0
1641716,J. Walker,31,47,58,1,1,21,0,6,4,0,0,0,0
1642843,C. Flagg,32,50,58,0,0,19,1,5,7,0,0,0,0
1631097,B. Mathurin,34,52,57,1,1,19,0,4,11,0,0,0,0
1641717,C. Wallace,29,45,56,0,0,19,1,5,3,1,0,0,0
1626157,K. Towns,32,48,56,2,2,19,1,3,9,0,0,0,0
1631165,K. Ellis,28,40,56,0,0,15,4,5,4,0,0,0,0
1629234,D. Eubanks,31,31,55,0,0,16,0,8,7,0,0,0,0
1630598,A. Wiggins,28,39,54,0,0,23,0,3,2,0,0,0,0
1642270,D. Clingan,30,37,54,0,0,20,0,4,6,0,0,0,0
1630241,S. Merrill,28,47,53,1,1,10,2,10,5,1,0,0,0
1641772,N. Tomlin,27,40,52,0,0,20,0,4,2,1,0,0,0
1626181,N. Powell,25,41,52,1,1,16,4,3,1,0,1,0,0
1642928,D. Cardwell,27,26,51,0,0,17,0,6,2,1,1,0,0
1628970,M. Bridges,28,42,51,0,0,17,0,6,5,0,0,0,0
1631105,J. Duren,28,35,50,0,1,18,0,4,6,0,0,0,0
1631109,M. Williams,28,39,50,0,0,22,0,0,5,0,1,0,0
1628418,T. Bryant,28,42,50,0,0,17,0,5,6,0,0,0,0
1630552,J. Johnson,28,38,50,1,2,18,0,4,6,0,0,0,0
1629638,N. Alexander-Walker,27,47,50,2,2,15,2,4,5,0,1,0,0
1630702,J. Hardy,27,34,50,0,0,20,0,3,4,0,0,0,0
1630180,S. Bey,26,40,50,0,0,21,1,1,3,0,0,0,0
1627742,B. Ingram,28,41,49,0,0,19,0,2,5,1,0,1,0
1631099,K. Murray,24,38,49,0,0,17,4,0,3,0,0,0,0
1641796,P. Larsson,30,40,49,0,0,13,0,5,11,1,0,0,0
1631131,O. Tshiebwe,29,27,49,0,0,18,0,2,9,0,0,0,0
1631342,D. Plowden,27,42,49,0,0,12,2,2,8,3,0,0,0
1629652,L. Dort,27,37,48,0,0,16,0,5,6,0,0,0,0
204001,K. Porziņģis,26,37,48,2,2,16,0,6,3,0,1,0,0
1630264,A. Gill,26,34,46,0,0,12,1,6,7,0,0,0,0
1628381,J. Collins,25,39,46,0,0,16,0,5,4,0,0,0,0
1630559,A. Reaves,24,42,46,4,4,15,2,3,3,0,1,0,0
1630557,C. Kispert,25,37,45,0,0,12,2,4,7,0,0,0,0
1628368,D. Fox,23,33,44,1,1,18,1,1,3,0,0,0,0
1628415,D. Brooks,22,42,44,0,0,15,2,3,1,0,0,1,0
201567,K. Love,23,37,44,0,0,8,3,7,5,0,0,0,0
1630200,T. Jones,24,41,44,0,0,15,0,5,4,0,0,0,0
1630611,G. Santos,23,33,44,0,0,16,1,3,3,0,0,0,0
1642882,J. Reese,24,28,44,0,0,11,0,9,4,0,0,0,0
203937,K. Anderson,24,30,43,0,0,17,0,2,5,0,0,0,0
203954,J. Embiid,22,36,43,0,0,19,0,2,1,0,0,0,0
1629656,Q. Grimes,23,38,43,2,2,14,0,6,3,0,0,0,0
1631113,K. Chandler,24,28,43,0,0,17,0,2,5,0,0,0,0
1631217,M. Diabaté,25,29,42,0,0,13,0,4,6,0,2,0,0
1631170,J. Jaquez Jr.,25,32,42,0,0,14,0,3,7,0,0,1,0
1627783,P. Siakam,24,28,41,0,0,12,0,5,7,0,0,0,0
1631101,S. Sharpe,22,31,41,1,1,14,0,5,3,0,0,0,0
1627936,A. Caruso,21,32,40,0,0,14,0,4,2,1,0,0,0
203932,A. Gordon,19,33,40,0,0,13,3,2,1,0,0,0,0
1629628,R. Barrett,21,24,39,0,0,17,0,1,3,0,0,0,0
1630314,B. Williams,21,29,39,0,0,16,0,2,3,0,0,0,0
1631212,P. Watson,20,26,39,0,0,14,1,3,2,0,0,0,0
1630183,J. McDaniels,21,33,38,0,0,11,0,6,4,0,0,0,0
1628976,W. Carter Jr.,19,28,38,0,0,13,0,6,0,0,0,0,0
1641709,A. Thompson,19,23,37,0,0,14,0,4,1,0,0,0,0
1642851,K. Knueppel,21,29,37,1,1,9,1,5,6,0,0,0,0
202685,J. Valančiūnas,19,30,37,0,0,12,0,6,1,0,0,0,0
1630567,S. Barnes,19,30,37,1,1,15,0,3,1,0,0,0,0
1630168,O. Okongwu,19,29,36,0,0,16,0,1,2,0,0,0,0
1642852,D. Queen,19,31,36,0,0,15,0,2,2,0,0,0,0
1631095,J. Smith Jr.,18,26,36,0,1,13,2,1,2,0,0,0,0
1628401,D. White,19,34,35,1,2,14,0,2,3,0,0,0,0
1629731,D. Wade,19,25,34,0,0,12,0,2,4,1,0,0,0
1628384,O. Anunoby,20,28,34,0,1,10,0,4,6,0,0,0,0
1631103,M. Branham,17,28,34,0,0,16,0,1,0,0,0,0,0
1630163,L. Ball,19,33,34,0,0,10,0,4,3,1,1,0,0
1629012,C. Sexton,18,30,34,2,2,14,0,2,1,0,0,1,0
203952,A. Wiggins,18,24,34,0,0,12,0,4,2,0,0,0,0
1629614,A. Nembhard,17,29,33,0,0,14,0,2,1,0,0,0,0
1629674,N. Queta,18,21,33,0,0,10,0,5,3,0,0,0,0
203924,J. Grant,19,31,33,1,1,9,1,3,6,0,0,0,0
1641730,N. Clowney,18,21,33,0,0,12,0,2,2,1,1,0,0
1629632,C. White,19,29,33,1,1,10,0,4,4,0,1,0,0
1642847,J. Fears,21,30,33,0,0,11,0,1,9,0,0,0,0
1629723,J. Konchar,18,25,33,0,0,14,0,1,3,0,0,0,0
1629026,K. Williams,20,21,33,0,0,12,0,1,7,0,0,0,0
1641707,T. Hendricks,19,23,32,0,0,9,0,3,6,1,0,0,0
1641739,T. Camara,17,22,32,0,0,13,0,1,2,1,0,0,0
1641737,A. Bona,18,23,32,0,0,13,0,0,3,0,1,0,1
1641715,C. Whitmore,19,23,31,0,0,9,0,3,7,0,0,0,0
1630583,S. Aldama,17,19,31,0,0,8,2,0,6,1,0,0,0
1629111,J. Landale,17,18,31,0,0,10,0,4,3,0,0,0,0
1642878,T. Proctor,15,27,30,0,0,10,1,2,1,1,0,0,0
1630572,S. Mamukelashvili,16,22,30,0,0,14,0,0,2,0,0,0,0
1630228,J. Kuminga,16,22,30,0,0,11,0,3,2,0,0,0,0
1641706,B. Miller,16,28,30,2,2,9,1,3,3,0,0,0,0
1629028,D. Ayton,16,19,29,0,0,11,0,2,3,0,0,0,0
203500,S. Adams,14,21,28,0,0,11,0,3,0,0,0,0,0
1630170,D. Vassell,14,24,28,1,1,6,2,4,2,0,0,0,0
1642345,O. Ighodaro,16,14,28,0,0,11,0,1,4,0,0,0,0
1629675,N. Reid,15,22,28,0,0,8,0,5,2,0,0,0,0
1629004,S. Mykhailiuk,17,25,28,0,0,10,0,1,6,0,0,0,0
201939,S. Curry,15,26,28,2,2,6,3,1,5,0,0,0,0
1628436,L. Kornet,14,25,28,0,0,8,0,6,0,0,0,0,0
1629637,J. Hayes,17,18,28,0,0,10,0,1,6,0,0,0,0
203939,D. Powell,15,13,28,0,0,9,0,3,2,1,0,0,0
1641757,J. Miller,15,19,28,0,0,10,0,3,2,0,0,0,0
1630165,K. Hayes,15,26,28,0,0,10,0,3,1,0,1,0,0
1630193,I. Quickley,15,26,27,0,0,11,0,1,2,0,0,1,0
1642883,S. James,14,22,27,0,0,11,0,2,1,0,0,0,0
1629021,M. Wagner,14,23,27,0,0,12,0,1,1,0,0,0,0
1642844,D. Harper,14,19,26,0,0,12,0,0,2,0,0,0,0
1630533,Z. Williams,12,21,26,1,1,5,4,1,2,0,0,0,0
203076,A. Davis,15,19,26,1,1,9,0,2,3,0,1,0,0
1629023,P. Washington,15,17,26,0,0,9,0,2,4,0,0,0,0
1629027,T. Young,15,19,26,1,2,3,1,6,5,0,0,0,0
1631128,C. Braun,15,19,26,0,0,7,0,4,4,0,0,0,0
1629651,N. Claxton,14,12,26,0,0,10,0,2,2,0,0,0,0
203501,T. Hardaway Jr.,13,21,26,0,0,5,2,4,2,0,0,0,0
1641824,M. Buzelis,13,21,25,0,0,9,1,1,2,0,0,0,0
1630581,J. Giddey,14,22,25,1,1,11,0,0,3,0,0,0,0
1642857,K. Jakučionis,13,20,25,1,1,9,0,2,0,2,0,0,0
1643016,B. Mbeng,14,16,25,0,0,6,0,5,3,0,0,0,0
1628969,M. Bridges,13,20,24,0,0,7,1,1,3,1,0,0,0
1629640,K. Johnson,14,17,24,0,0,7,0,3,4,0,0,0,0
1628398,K. Kuzma,15,21,24,0,0,9,0,0,6,0,0,0,0
1630568,L. Garza,14,21,24,0,0,8,0,2,4,0,0,0,0
1642377,J. Wells,13,22,24,0,0,6,1,3,2,0,1,0,0
1641765,O. Prosper,13,19,24,0,0,7,0,4,2,0,0,0,0
1642849,N. Traore,13,20,24,0,0,6,1,3,3,0,0,0,0
1629001,D. Melton,13,21,24,2,2,9,0,2,2,0,0,0,0
1630167,O. Toppin,11,21,23,0,0,8,0,2,0,1,0,0,0
1641854,C. Porter Jr.,12,13,23,2,2,8,0,3,1,0,0,0,0
201950,J. Holiday,12,20,23,2,5,3,0,8,1,0,0,0,0
1629750,J. Green,11,21,23,0,0,9,1,1,0,0,0,0,0
1642907,C. Coward,13,18,23,0,1,9,0,1,3,0,0,0,0
202710,J. Butler III,14,20,23,0,0,9,0,0,5,0,0,0,0
1629060,R. Hachimura,12,13,23,0,0,11,0,0,1,0,0,0,0
1630530,T. Murphy III,12,20,23,0,2,11,0,0,1,0,0,0,0
1641783,T. da Silva,13,21,23,0,0,6,0,4,3,0,0,0,0
1641842,R. Holland II,12,19,22,0,0,8,0,2,2,0,0,0,0
203084,H. Barnes,12,19,22,0,0,10,0,0,2,0,0,0,0
1628978,D. DiVincenzo,12,18,22,0,1,2,1,6,3,0,0,0,0
1627751,J. Poeltl,12,18,22,0,0,9,0,1,2,0,0,0,0
1642845,V. Edgecombe,13,18,22,0,0,9,0,0,4,0,0,0,0
1631108,M. Christie,13,20,22,2,2,7,0,1,3,1,0,1,0
1631107,N. Jović,11,12,22,0,0,7,0,2,1,1,0,0,0
1631218,T. Jackson-Davis,11,11,22,0,0,11,0,0,0,0,0,0,0
201572,B. Lopez,12,18,22,0,0,10,0,0,2,0,0,0,0
1642272,J. McCain,12,20,22,0,0,7,0,3,2,0,0,0,0
1630700,D. Daniels,12,12,21,0,0,8,0,1,3,0,0,0,0
1642274,Y. Missi,13,11,21,0,0,8,0,0,5,0,0,0,0
1642285,C. Spencer,11,18,21,2,2,5,1,3,1,0,0,1,0
1631323,S. Fontecchio,9,20,21,1,2,3,3,1,1,1,0,0,0
1630549,D. Sharpe,12,16,21,0,0,7,0,2,3,0,0,0,0
1628960,G. Allen,12,16,20,2,3,8,0,0,4,0,0,0,0
1642382,B. Carlson,11,10,20,0,0,6,0,3,2,0,0,0,0
1629645,K. Porter Jr.,10,19,20,0,0,5,1,3,1,0,0,0,0
1631117,W. Kessler,11,14,20,0,0,9,0,0,2,0,0,0,0
1627739,K. Dunn,11,14,20,0,0,5,0,4,2,0,0,0,0
1641713,G. Jackson,11,13,20,0,0,9,0,0,2,0,0,0,0
1630194,P. Reed,10,12,20,0,0,8,0,2,0,0,0,0,0
1631222,J. LaRavia,12,16,20,0,0,6,0,2,4,0,0,0,0
1630703,S. Henderson,11,18,20,0,0,5,0,4,2,0,0,0,0
1631157,R. Rollins,10,18,19,1,1,7,0,2,0,0,0,1,0
1626167,M. Turner,10,12,19,0,0,7,0,2,1,0,0,0,0
1630560,C. Thomas,11,15,19,0,0,8,0,0,3,0,0,0,0
1628971,B. Brown,10,15,19,0,0,9,0,0,1,0,0,0,0
1630619,M. Cisse,10,8,19,0,0,7,0,2,1,0,0,0,0
1630245,A. Dosunmu,12,17,19,0,0,7,0,0,5,0,0,0,0
1629661,C. Johnson,10,15,19,0,0,6,0,3,1,0,0,0,0
1631200,K. Murray,10,14,19,0,0,8,0,1,1,0,0,0,0
1631245,Q. Jackson,10,15,19,0,0,7,0,2,1,0,0,0,0
1641740,J. Clark,10,12,18,0,0,6,0,2,2,0,0,0,0
1642949,Y. Niederhäuser,9,13,18,0,0,6,0,3,0,0,0,0,0
1626162,K. Oubre Jr.,9,14,18,0,0,7,1,0,1,0,0,0,0
1626171,B. Portis,10,14,18,1,1,6,0,2,2,0,0,0,0
1630696,D. Smith,9,15,18,1,1,7,0,2,0,0,0,0,0
1630643,J. Huff,9,15,18,0,0,7,0,2,0,0,0,0,0
1629611,T. Mann,9,14,18,0,0,9,0,0,0,0,0,0,0
1641775,J. Walsh,10,13,18,0,0,5,1,1,3,0,0,0,0
1642874,D. Wolf,9,10,18,0,0,9,0,0,0,0,0,0,0
1628404,J. Hart,10,14,17,0,0,6,0,1,3,0,0,0,0
1630570,T. Watford,10,16,17,0,0,6,0,1,3,0,0,0,0
1629630,J. Morant,9,13,17,0,0,5,0,3,1,0,0,0,0
203484,K. Caldwell-Pope,8,16,17,0,0,7,1,0,0,0,0,0,0
1641750,R. Kalkbrenner,9,13,17,0,0,5,0,3,1,0,0,0,0
1631321,S. Cissoko,10,12,17,0,0,6,0,1,3,0,0,0,0
1642867,C. Murray-Boyles,9,11,17,0,0,7,0,0,1,1,0,0,0
1630591,J. Suggs,9,14,17,0,0,4,1,2,2,0,0,0,0
1627749,D. Murray,8,15,17,0,0,4,1,1,1,1,0,0,0
1630543,I. Jackson,8,9,16,0,0,7,0,1,0,0,0,0,0
1642258,Z. Risacher,10,9,16,0,0,4,0,2,4,0,0,0,0
1628366,L. Ball,8,10,16,0,0,2,1,4,0,0,1,0,0
1629014,A. Simons,9,15,16,0,0,6,0,1,2,0,0,0,0
1630202,P. Pritchard,9,15,16,0,0,2,0,5,0,0,1,1,0
1641710,A. Black,8,14,16,0,0,7,0,1,0,0,0,0,0
1630171,I. Okoro,9,15,16,0,0,3,0,4,2,0,0,0,0
1630311,P. Spencer,8,13,16,0,0,5,0,3,0,0,0,0,0
1628997,C. Martin,8,10,16,0,0,7,0,1,0,0,0,0,0
1642396,B. Hinson,9,12,16,0,0,4,1,1,2,1,0,0,0
1642263,R. Sheppard,8,12,15,1,1,2,1,3,1,0,0,1,0
202699,T. Harris,9,14,15,1,1,5,0,1,2,0,0,1,0
203903,J. Clarkson,8,13,15,1,1,3,1,2,2,0,0,0,0
1629726,G. Mathews,7,12,15,0,0,4,1,0,0,2,0,0,0
1627884,D. Jones Jr.,10,11,15,0,0,3,1,0,6,0,0,0,0
1631121,B. McGowens,9,13,15,0,0,6,0,0,3,0,0,0,0
1630541,M. Moody,9,12,15,1,1,4,1,0,4,0,0,0,0
1642450,D. Jenkins,8,13,15,0,0,3,0,4,1,0,0,0,0
1631230,D. Barlow,9,11,15,0,0,6,0,0,3,0,0,0,0
1629011,M. Robinson,7,5,14,0,0,3,0,4,0,0,0,0,0
1630208,N. Richards,8,11,14,0,0,6,0,0,2,0,0,0,0
1642358,A. Johnson,8,11,14,0,0,6,0,0,2,0,0,0,0
1642265,R. Dillingham,7,9,14,0,0,4,1,1,0,0,1,0,0
1630538,B. Hyland,6,13,14,0,0,2,1,2,0,1,0,0,0
1642347,J. Shead,7,10,14,0,0,4,1,1,1,0,0,0,0
1627826,I. Zubac,8,11,14,0,0,6,0,0,2,0,0,0,0
1630172,P. Williams,7,13,14,0,0,4,0,3,0,0,0,0,0
1629008,M. Porter Jr.,9,13,14,3,3,5,0,0,3,0,0,1,0
203083,A. Drummond,8,11,14,0,0,6,0,0,2,0,0,0,0
1642352,K. Johnson,7,7,14,0,0,5,0,2,0,0,0,0,0
1642920,K. Sanders,8,12,14,0,0,5,0,1,2,0,0,0,0
1628369,J. Tatum,6,13,14,1,1,4,2,0,0,0,0,0,0
201144,M. Conley,6,11,13,1,1,2,1,3,0,0,0,0,0
1631243,M. Gueye,7,8,13,0,0,5,0,1,1,0,0,0,0
1631133,J. Walker,7,8,13,0,0,4,0,2,1,0,0,0,0
1629020,J. Vanderbilt,6,5,13,0,0,3,1,2,0,0,0,0,0
1642905,H. Yang,7,13,13,0,0,4,0,2,1,0,0,0,0
1627780,G. Payton II,8,7,13,0,0,4,0,1,3,0,0,0,0
1641724,J. Howard,7,11,13,0,0,2,1,2,1,0,0,1,0
1630695,M. Potter,7,11,13,0,0,5,0,1,1,0,0,0,0
1631159,L. Miller,7,8,12,0,0,3,0,2,2,0,0,0,0
1629018,G. Trent Jr.,6,8,12,1,1,4,1,0,0,0,0,1,0
1631169,J. Minott,6,9,12,0,0,3,1,1,1,0,0,0,0
1630529,H. Jones,6,9,12,0,0,5,0,1,0,0,0,0,0
1642954,W. Richard,7,9,12,0,1,4,0,1,2,0,0,0,0
1630188,J. Smith,6,7,12,0,0,5,0,1,0,0,0,0,0
1630558,D. Mitchell,6,10,12,0,0,6,0,0,0,0,0,0,0
1630174,A. Nesmith,6,12,12,1,1,3,1,1,1,0,0,0,0
1631126,C. Love,6,9,12,0,0,5,0,1,0,0,0,0,0
1630592,J. Wilson,6,10,12,0,0,5,0,1,0,0,0,0,0
1629048,G. Bitadze,6,8,12,0,0,6,0,0,0,0,0,0,0
1642869,N. Penda,7,8,12,0,0,4,0,1,2,0,0,0,0
202331,P. George,7,9,12,0,0,5,0,0,2,0,0,0,0
1642914,J. Small,6,9,12,0,0,2,1,2,1,0,0,0,0
1629013,L. Shamet,5,10,11,0,0,2,2,0,1,0,0,0,0
1630191,I. Stewart,7,9,11,0,0,1,0,3,3,0,0,0,0
1642449,T. Smith,6,7,11,0,0,4,0,1,1,0,0,0,0
1630534,O. Agbaji,6,10,11,0,0,5,0,0,1,0,0,0,0
1641738,K. Brown,5,9,11,0,0,4,1,0,0,0,0,0,0
1626204,L. Nance Jr.,6,6,11,0,0,4,0,1,1,0,0,0,0
1642275,T. Salaün,6,6,11,0,0,3,0,2,1,0,0,0,0
202696,N. Vučević,6,9,11,0,0,2,0,3,1,0,0,0,0
1641744,Z. Edey,7,8,11,0,0,3,0,1,3,0,0,0,0
1628988,A. Holiday,6,10,11,0,0,3,0,2,1,0,0,0,0
1642276,K. Ware,6,7,11,0,0,5,0,0,1,0,0,0,0
1630182,J. Green,6,9,11,0,0,5,0,0,1,0,0,0,0
1642266,J. Walter,6,11,11,0,0,3,1,0,2,0,0,0,0
1642876,A. Thiero,6,6,11,0,0,5,0,0,1,0,0,0,0
1626166,C. Payne,5,10,11,0,0,3,1,1,0,0,0,0,0
1629006,J. Okogie,5,8,10,0,0,4,0,1,0,0,0,0,0
1642346,R. Dunn,5,3,10,0,0,3,0,2,0,0,0,0,0
1642353,C. Christie,5,9,10,0,0,5,0,0,0,0,0,0,0
1642959,C. Youngblood,5,9,10,0,0,0,1,3,1,0,0,0,0
1629673,J. Poole,6,8,10,0,0,2,0,2,2,0,0,0,0
1627747,C. LeVert,6,5,10,0,0,4,0,0,2,0,0,0,0
203935,M. Smart,5,9,10,0,0,4,0,1,0,0,0,0,0
1631246,V. Williams Jr.,5,4,10,0,0,4,0,1,0,0,0,0,0
1630526,J. Robinson-Earl,5,9,9,0,0,4,0,0,1,0,0,0,0
1628379,L. Kennard,6,7,9,2,2,1,1,0,3,1,0,0,0
1631221,C. Gillespie,5,6,9,1,1,2,1,0,2,0,0,0,0
1630692,J. Goodwin,4,7,9,0,1,1,1,2,0,0,0,0,0
1642854,A. Newell,5,5,9,0,0,4,0,0,1,0,0,0,0
1631260,A. Green,4,6,9,3,4,0,1,3,0,0,0,0,0
1628371,J. Isaac,5,5,9,0,0,4,0,0,1,0,0,0,0
1631255,K. Matković,5,7,9,0,0,2,0,2,1,0,0,0,0
1631124,J. Strawther,5,6,9,0,0,4,0,0,1,0,0,0,0
1628989,K. Huerter,6,7,9,0,0,3,0,0,3,0,0,0,0
203110,D. Green,5,6,9,0,0,1,0,2,1,1,0,0,0
1642859,J. Richardson,5,9,9,0,0,1,0,3,1,0,0,0,0
1642348,J. Edwards,6,8,9,0,0,2,0,1,3,0,0,0,0
203926,D. McDermott,4,8,9,0,0,0,1,3,0,0,0,0,0
1643158,A. Garcia,5,7,9,0,0,3,0,1,1,0,0,0,0
1629622,M. Strus,5,7,9,0,0,3,0,1,0,0,1,0,0
203991,C. Capela,4,8,8,0,0,4,0,0,0,0,0,0,0
1630545,T. Shannon Jr.,4,5,8,0,0,3,0,1,0,0,0,0,0
1626156,D. Russell,4,3,8,0,0,3,0,1,0,0,0,0,0
1631172,O. Dieng,4,6,8,0,0,3,0,1,0,0,0,0,0
1627741,B. Hield,3,7,8,2,2,1,2,0,0,0,0,0,0
1631106,T. Eason,5,6,8,0,0,2,0,1,2,0,0,0,0
1642879,B. Saraf,5,8,8,0,0,3,0,0,2,0,0,0,0
203482,K. Olynyk,4,4,8,0,0,2,0,2,0,0,0,0,0
1642856,E. Dëmin,4,7,8,0,1,1,0,3,0,0,0,0,0
1631214,A. Williams,5,7,8,0,0,3,0,0,2,0,0,0,0
1641778,L. Black,4,7,8,0,0,4,0,0,0,0,0,0,0
1643052,C. Johnson,4,8,8,0,0,3,0,1,0,0,0,0,0
1641767,B. Sheppard,4,5,7,0,0,3,0,0,1,0,0,0,0
1630249,V. Krejčí,4,4,7,0,0,0,1,1,2,0,0,0,0
1630579,J. Sims,4,3,7,0,0,2,0,1,1,0,0,0,0
202691,K. Thompson,3,7,7,2,2,1,1,0,0,1,0,0,0
1630532,F. Wagner,4,7,7,0,0,3,0,0,1,0,0,0,0
1631123,J. Bouyea,5,4,7,0,0,2,0,0,3,0,0,0,0
1629639,T. Herro,3,6,7,0,0,2,1,0,0,0,0,0,0
1630679,E. Thompson,4,6,7,0,0,2,0,1,1,0,0,0,0
1642400,T. Enaruna,4,5,7,0,0,3,0,0,1,0,0,0,0
1628975,J. Carter,4,5,7,0,0,2,0,1,0,0,0,1,0
203552,S. Curry,3,6,7,0,0,0,1,2,0,0,0,0,0
1630544,T. Mann,3,6,6,0,0,2,0,1,0,0,0,0,0
1627824,G. Yabusele,4,4,6,0,0,2,0,0,2,0,0,0,0
